id,title,runtime,rating_cat,genre_cat,popularity_cat,budget_cat,budget_efficiency,budget_efficiency_cat,age,score,is_acclaimed,is_panned,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
3077,Tae Guk Gi: The Brotherhood of War,140.0,R,Action,mid,mid,5.95999859375,high,20,8.0,True,False,42.0,0,False,False,0.0,32.0,0,False,False,0.0
3078,She Hate Me,138.0,R,Comedy,low,low,0.190868875,low,20,5.3,False,True,47.0,13,True,True,2.528180725215041,26.0,0,False,False,0.0
3079,Welcome to Mooseport,110.0,PG-13,Comedy,mid,high,0.4871699666666667,low,20,5.2,False,True,50.0,6,False,True,2.028348444700854,74.0,14,True,True,1.91423447109981
3080,Clifford's Really Big Movie,74.0,G,Animation,low,low,10.0,high,20,5.4,False,True,31.0,0,False,False,0.0,56.0,3,False,True,1.5986213466666666
3081,Harry Potter and the Goblet of Fire,157.0,PG-13,Adventure,very-high,very-high,5.97785494,high,19,7.7,True,False,63.0,5,True,False,3.2126050249350646,16.0,3,True,False,7.661773311897435
3082,The 40-Year-Old Virgin,116.0,R,Comedy,very-high,mid,6.822255576923077,high,19,7.1,False,False,38.0,0,False,False,0.0,43.0,0,False,False,0.0
3083,Memoirs of a Geisha,145.0,PG-13,Drama,very-high,very-high,1.9087407294117649,mid,19,7.3,False,False,45.0,1,False,False,6.817260711111111,26.0,0,False,False,0.0
3084,Pride & Prejudice,129.0,PG,Drama,very-high,mid,4.343448392857143,high,19,7.8,True,False,33.0,0,False,False,0.0,20.0,0,False,False,0.0
3085,Batman Begins,140.0,PG-13,Action,very-high,very-high,2.49107964,mid,19,8.2,True,False,35.0,3,True,False,5.001008468599034,31.0,5,True,False,1.525527651904762
3086,Brokeback Mountain,134.0,R,Drama,very-high,mid,10.0,high,19,7.7,True,False,51.0,6,True,False,4.599759526884934,25.0,4,True,False,0.8533718441025642
3087,Sin City,124.0,R,Crime,very-high,high,3.9683455,high,19,8.0,True,False,48.0,0,False,False,0.0,53.0,8,False,True,0.5421037407661977
3088,Charlie and the Chocolate Factory,115.0,PG,Adventure,very-high,very-high,3.16645842,high,19,6.6,False,False,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788767
3089,V for Vendetta,132.0,R,Action,very-high,high,2.4539080555555555,mid,19,8.1,True,False,38.0,0,False,False,0.0,45.0,0,False,False,0.0
3090,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143.0,PG,Adventure,very-high,very-high,4.13896175,high,19,6.9,False,False,39.0,2,True,False,7.161313566666667,45.0,2,False,False,2.344193
3091,Wedding Crashers,119.0,R,Comedy,very-high,high,7.211691125,high,19,6.9,False,False,36.0,2,False,False,0.995365245,37.0,1,False,True,0.136171
3092,War of the Worlds,116.0,PG-13,Adventure,very-high,very-high,4.574796356060606,high,19,6.5,False,False,59.0,17,True,False,6.273970555480469,43.0,20,True,True,4.6133975777150455
3093,Kingdom of Heaven,144.0,R,Action,very-high,very-high,1.6778663615384617,mid,19,7.2,False,False,68.0,12,True,False,1.9198872651680352,28.0,0,False,False,0.0
3094,Constantine,121.0,R,Action,very-high,very-high,2.30884728,mid,19,7.0,False,False,34.0,0,False,False,0.0,41.0,14,True,False,3.0309705808974643
3095,Star Wars: Episode III - Revenge of the Sith,140.0,PG-13,Action,very-high,very-high,7.68487221238938,high,19,7.5,True,False,61.0,2,False,False,7.308098595652174,24.0,3,True,False,2.3537202699946325
3096,King Kong,187.0,PG-13,Action,very-high,very-high,2.716731637681159,mid,19,7.2,False,False,44.0,6,True,False,5.2203205476702506,37.0,2,True,False,3.2728395854166665
3097,The Hitchhiker's Guide to the Galaxy,109.0,PG,Adventure,very-high,high,2.08956832,mid,19,6.7,False,False,33.0,0,False,False,0.0,34.0,0,False,False,0.0
3098,Fantastic Four,106.0,PG-13,Action,very-high,very-high,3.33535934,high,19,5.7,False,False,35.0,2,False,True,4.636096893333333,32.0,0,False,False,0.0
3099,Serenity,119.0,PG-13,Action,very-high,high,1.0370545897435897,mid,19,7.8,True,False,41.0,0,False,False,0.0,34.0,0,False,False,0.0
3100,Mr. & Mrs. Smith,120.0,PG-13,Action,very-high,very-high,4.429887690909091,high,19,6.5,False,False,40.0,3,True,False,4.996606055555556,42.0,10,True,False,2.1383717573375103
3101,The Island,136.0,PG-13,Action,very-high,very-high,1.2932473333333334,mid,19,6.8,False,False,40.0,5,True,False,4.235275895986504,21.0,3,False,False,1.343198002777778
3102,Waiting...,94.0,R,Comedy,high,low,6.212563333333334,high,19,6.7,False,False,32.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3103,Match Point,124.0,R,Drama,very-high,mid,5.7092437333333335,high,19,7.6,True,False,70.0,22,True,False,0.8882036570874131,21.0,3,False,False,1.343198002777778
3104,Hostel,94.0,R,Horror,very-high,low,10.0,high,19,5.9,False,False,33.0,1,False,False,10.0,27.0,0,False,False,0.0
3105,Sky High,100.0,PG,Adventure,high,high,2.467709,mid,19,6.2,False,False,35.0,1,False,False,5.466985588235295,54.0,15,True,False,1.6627028039837393
3106,Assault on Precinct 13,109.0,R,Action,high,high,1.1764823333333334,mid,19,6.3,False,False,39.0,0,False,False,0.0,35.0,11,True,False,2.0318909149981965
3107,Madagascar,86.0,PG,Animation,very-high,very-high,7.227517946666667,high,19,6.9,False,False,44.0,1,False,False,1.6357891714285715,40.0,4,False,True,1.503905982336116
3108,Hard Candy,104.0,R,Drama,very-high,low,7.391798947368421,high,19,7.1,False,False,36.0,0,False,False,0.0,32.0,0,False,False,0.0
3109,The Sisterhood of the Traveling Pants,119.0,PG,Comedy,high,mid,1.68055512,mid,19,6.5,False,False,48.0,2,False,False,0.4112930833333333,22.0,0,False,False,0.0
3110,The Longest Yard,113.0,PG-13,Comedy,very-high,very-high,2.334958,mid,19,6.4,False,False,43.0,5,False,True,1.9958740229413068,39.0,11,False,True,3.3658794295563736
3111,Red Eye,85.0,PG-13,Other,very-high,mid,3.7022385,high,19,6.5,False,False,66.0,11,True,True,4.534548927465127,27.0,0,False,False,0.0
3112,House of Wax,113.0,R,Horror,very-high,high,1.719153025,mid,19,5.4,False,True,31.0,0,False,False,0.0,24.0,0,False,False,0.0
3113,Four Brothers,109.0,R,Action,very-high,high,2.0527705333333333,mid,19,6.8,False,False,37.0,6,True,False,3.104530325007785,34.0,5,True,False,1.7901453129554656
3114,The Dukes of Hazzard,104.0,PG-13,Comedy,high,high,2.2213903,mid,19,5.1,False,True,37.0,2,False,False,4.303576333333333,29.0,0,False,False,0.0
3115,The Interpreter,128.0,PG-13,Crime,very-high,very-high,2.0368115375,mid,19,6.4,False,False,71.0,7,True,True,3.9910148451139498,38.0,8,True,True,2.5966284116987177
3116,Walk the Line,136.0,PG-13,Biography,very-high,mid,6.671356642857143,high,19,7.8,True,False,42.0,4,False,False,2.251713153869048,31.0,4,False,False,1.0406137745975377
3117,Lords of Dogtown,107.0,PG-13,Biography,high,mid,0.53647828,low,19,7.1,False,False,50.0,1,False,False,5.06448,26.0,4,False,True,1.1870351196500868
3118,Munich,164.0,R,Action,very-high,very-high,1.8711732714285716,mid,19,7.5,True,False,59.0,17,True,False,6.273970555480469,37.0,1,False,False,1.7904026642335766
3119,Kiss Kiss Bang Bang,103.0,R,Comedy,very-high,mid,1.0523432,mid,19,7.5,True,False,44.0,0,False,False,0.0,40.0,6,True,False,0.6910742191436251
3120,The Constant Gardener,129.0,R,Drama,very-high,mid,3.29872388,high,19,7.4,True,False,50.0,0,False,False,0.0,43.0,7,True,True,1.5768710198253686
3121,The Pacifier,95.0,PG,Action,high,high,3.5470869285714284,high,19,5.6,False,False,41.0,3,False,True,3.907776911967129,38.0,4,False,False,2.9386853055137845
3122,A History of Violence,96.0,R,Drama,very-high,high,1.91828328125,mid,19,7.4,True,False,62.0,8,True,False,1.0408056681576543,47.0,1,False,False,1.08040622
3123,The Devil's Rejects,107.0,R,Horror,high,low,2.985979857142857,mid,19,6.8,False,False,40.0,1,False,False,2.404220714285714,66.0,1,False,False,2.404220714285714
3124,Hitch,118.0,PG-13,Comedy,very-high,very-high,5.308488714285715,high,19,6.6,False,False,50.0,4,False,False,3.1258411750696764,37.0,10,False,True,3.3423788169020083
3125,Mirrormask,101.0,PG,Adventure,mid,low,0.21674975,low,19,6.8,False,False,42.0,0,False,False,0.0,21.0,0,False,False,0.0
3126,Rent,135.0,PG-13,Drama,mid,high,0.7917655,low,19,6.9,False,False,47.0,9,True,False,6.250422994283273,34.0,2,False,False,3.690543743055556
3127,Robots,91.0,PG,Animation,very-high,very-high,3.5001532,high,19,6.3,False,False,48.0,1,True,False,6.495883661016949,34.0,5,True,True,2.544384972639752
3128,Jarhead,125.0,R,Action,very-high,very-high,1.348279888888889,mid,19,7.0,False,False,40.0,2,True,False,6.1312592375,25.0,4,True,False,0.8533718441025642
3129,Into the Blue,110.0,PG-13,Action,high,high,0.92235392,low,19,5.9,False,False,44.0,2,False,False,1.803719272307692,32.0,3,False,True,1.2801943853070177
3130,Saw II,93.0,R,Horror,very-high,low,10.0,high,19,6.6,False,False,26.0,0,False,False,0.0,36.0,0,False,False,0.0
3131,Flightplan,98.0,PG-13,Drama,very-high,high,4.061587254545454,high,19,6.3,False,False,37.0,0,False,False,0.0,43.0,7,True,False,3.468286886615201
3132,Coach Carter,136.0,PG-13,Biography,very-high,high,2.5556518,mid,19,7.3,False,False,52.0,2,False,False,5.290911827272727,57.0,7,False,True,1.3120658869352428
3133,Dark Water,105.0,PG-13,Drama,high,high,2.2785693,mid,19,5.6,False,False,49.0,1,True,False,2.0589906896551726,35.0,1,True,False,1.0159881212121211
3134,Lord of War,122.0,R,Action,very-high,high,1.45234136,mid,19,7.6,True,False,41.0,2,True,False,1.152867497222222,41.0,20,True,True,2.6009199310616493
3135,Zathura: A Space Adventure,101.0,PG,Action,high,very-high,1.0012169846153849,mid,19,6.2,False,False,39.0,2,False,False,3.939788572727273,13.0,0,False,False,0.0
3136,The Quiet,96.0,R,Crime,mid,low,0.4238,low,19,6.2,False,False,35.0,1,False,False,2.16268,19.0,0,False,False,0.0
3137,The Amityville Horror,90.0,R,Horror,very-high,mid,5.658756263157895,high,19,6.0,False,False,22.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3138,Be Cool,118.0,PG-13,Comedy,high,high,1.806862566037736,mid,19,5.6,False,False,36.0,5,False,False,3.548065409873016,51.0,19,True,True,2.34478794961996
3139,"Yours, Mine & Ours",88.0,PG,Comedy,mid,high,1.6147316222222223,mid,19,5.5,False,False,47.0,5,False,True,3.439870425535714,51.0,13,False,True,1.7985316620108376
3140,Cinderella Man,144.0,PG-13,Biography,very-high,very-high,1.2334080795454545,mid,19,8.0,True,False,51.0,14,True,False,4.140162888772804,41.0,5,True,False,2.475688242625398
3141,Nanny McPhee,97.0,PG,Comedy,high,mid,4.93107228,high,19,6.6,False,False,41.0,1,True,False,10.0,46.0,1,True,False,8.4114235
3142,The Brothers Grimm,118.0,PG-13,Action,very-high,very-high,1.1967757613636365,mid,19,5.9,False,False,65.0,6,True,False,2.909214818177244,35.0,8,True,False,1.7114246676819178
3143,Sahara,124.0,PG-13,Action,high,very-high,0.9172334692307692,low,19,6.0,False,False,35.0,0,False,False,0.0,36.0,5,True,False,1.612520677105735
3144,Corpse Bride,77.0,PG,Animation,very-high,high,2.9522709,mid,19,7.3,False,False,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788767
3145,Transporter 2,87.0,R,Action,very-high,high,2.78385090625,mid,19,6.3,False,False,32.0,1,False,False,2.091853904761905,38.0,1,False,False,2.091853904761905
3146,Two for the Money,122.0,R,Crime,mid,high,0.8721859714285715,low,19,6.3,False,False,40.0,2,False,False,0.7572613777777777,36.0,5,True,False,1.612520677105735
3147,The New World,135.0,PG-13,Biography,high,high,1.6444925,mid,19,6.7,False,False,62.0,1,True,False,1.887049326923077,29.0,4,False,False,2.252743263053881
3148,Brick,110.0,R,Action,very-high,low,8.310692631578947,high,19,7.3,False,False,32.0,0,False,False,0.0,24.0,1,False,False,0.7860097357142857
3149,Wolf Creek,99.0,R,Horror,high,low,10.0,high,19,6.2,False,False,34.0,0,False,False,0.0,25.0,0,False,False,0.0
3150,The Exorcism of Emily Rose,119.0,PG-13,Drama,very-high,mid,7.640358105263158,high,19,6.7,False,False,39.0,0,False,False,0.0,41.0,2,True,True,6.2046047600000005
3151,Elektra,97.0,PG-13,Action,high,high,1.3254801395348836,mid,19,4.7,False,True,45.0,3,False,False,1.7772447186868687,33.0,1,False,False,2.6069107297297296
3152,Doom,105.0,R,Action,very-high,very-high,0.96786865,low,19,5.2,False,True,55.0,3,False,False,2.5000749,33.0,0,False,False,0.0
3153,The Legend of Zorro,129.0,PG,Action,high,very-high,1.8986675333333332,mid,19,6.0,False,False,62.0,5,False,False,2.496282969363409,45.0,6,False,True,1.8643773300083
3154,Cheaper by the Dozen 2,94.0,PG,Adventure,high,very-high,2.1692428,mid,19,5.5,False,False,41.0,3,False,True,3.907776911967129,60.0,16,True,True,2.259279056583625
3155,Æon Flux,93.0,PG-13,Action,very-high,very-high,0.8600269838709678,low,19,5.5,False,False,37.0,1,False,False,1.666028,30.0,2,False,True,3.784982878333333
3156,Son of the Mask,94.0,PG,Comedy,high,very-high,0.7140660476190476,low,19,2.2,False,True,39.0,1,False,True,3.3447915333333333,35.0,1,False,True,2.308166933333333
3157,Rumor Has It...,97.0,PG-13,Comedy,high,very-high,1.270479457142857,mid,19,5.5,False,False,58.0,11,True,True,2.971192765235796,36.0,3,False,False,3.222627088888889
3158,The Producers,134.0,PG-13,Comedy,mid,high,0.8461181777777778,low,19,6.3,False,False,51.0,0,False,False,0.0,49.0,1,False,False,3.2215102368421054
3159,Kicking & Screaming,95.0,PG,Comedy,mid,high,1.246009622222222,mid,19,5.6,False,False,39.0,2,False,False,2.8977565454545458,38.0,2,False,False,5.136134176573426
3160,The Cave,97.0,PG-13,Action,mid,high,1.1098819,mid,19,5.1,False,True,33.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3161,Broken Flowers,106.0,R,Comedy,very-high,mid,4.7329961,high,19,7.2,False,False,52.0,5,True,False,2.522571197835498,55.0,12,True,False,3.8315207775262414
3162,Fun with Dick and Jane,90.0,PG-13,Comedy,very-high,very-high,2.04681899,mid,19,6.2,False,False,53.0,2,False,True,1.1575042952380954,43.0,14,True,False,4.694191251561613
3163,Imagine Me & You,90.0,R,Comedy,mid,low,0.3335829113924051,low,19,6.8,False,False,36.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3164,The Family Stone,103.0,PG-13,Comedy,high,mid,5.160246055555556,high,19,6.3,False,False,41.0,0,False,False,0.0,42.0,2,False,False,0.0709067142857143
3165,Just Like Heaven,95.0,PG-13,Comedy,very-high,high,1.7733522586206896,mid,19,6.7,False,False,41.0,4,False,False,4.262954811064425,29.0,5,False,True,3.523545400289855
3166,Capote,114.0,R,Biography,very-high,low,7.046772142857143,high,19,7.3,False,False,39.0,0,False,False,0.0,38.0,1,False,False,0.1271244
3167,The Skeleton Key,104.0,PG-13,Drama,very-high,high,2.185672348837209,mid,19,6.5,False,False,47.0,2,True,False,0.6670452955882353,26.0,2,False,False,2.27220998
3168,The Squid and the Whale,81.0,R,Comedy,high,low,7.398754,high,19,7.3,False,False,36.0,0,False,False,0.0,14.0,0,False,False,0.0
3169,Land of the Dead,93.0,R,Horror,high,mid,3.138275533333333,high,19,6.2,False,False,65.0,4,False,False,1.3820218675595235,45.0,2,False,True,0.6634050909090909
3170,Man of the House,100.0,PG-13,Comedy,mid,high,0.5394406,low,19,5.4,False,True,47.0,9,False,True,3.0405380362653616,59.0,8,False,False,1.9544034519209956
3171,Elizabethtown,123.0,PG-13,Comedy,high,high,1.1592003555555557,mid,19,6.4,False,False,48.0,3,True,False,3.083942768235294,28.0,0,False,False,0.0
3172,Chicken Little,81.0,G,Animation,high,very-high,2.0962189133333333,mid,19,5.7,False,False,45.0,2,True,False,0.904037138125,30.0,1,True,False,10.0
3173,Monster-in-Law,101.0,PG-13,Comedy,high,high,3.6152866744186047,high,19,5.6,False,False,32.0,2,False,False,4.42712720959596,36.0,6,False,True,2.061222422806516
3174,Domino,127.0,R,Action,high,high,0.45969256,low,19,5.9,False,False,61.0,11,True,False,3.176581202722363,20.0,0,False,False,0.0
3175,The Ring Two,110.0,PG-13,Horror,high,high,3.27991898,high,19,5.4,False,True,44.0,0,False,False,0.0,37.0,2,True,False,3.2728395854166665
3176,Deuce Bigalow: European Gigolo,83.0,R,Comedy,mid,mid,2.050434590909091,mid,19,4.7,False,True,43.0,0,False,False,0.0,42.0,2,False,True,3.639781453692115
3177,Harsh Times,116.0,R,Action,high,low,2.984854,mid,19,6.9,False,False,37.0,0,False,False,0.0,31.0,5,True,False,1.525527651904762
3178,Diary of a Mad Black Woman,116.0,PG-13,Comedy,mid,low,9.209491454545455,high,19,5.8,False,False,36.0,0,False,False,0.0,38.0,0,False,False,0.0
3179,Herbie Fully Loaded,101.0,G,Adventure,mid,high,2.88293632,mid,19,4.8,False,True,34.0,1,False,True,0.0278417142857142,19.0,2,False,True,4.935639774509804
3180,Wallace & Gromit: The Curse of the Were-Rabbit,85.0,G,Animation,very-high,high,6.471236366666667,high,19,7.4,True,False,38.0,0,False,False,0.0,84.0,0,False,False,0.0
3181,The Jacket,103.0,R,Drama,very-high,mid,0.7494217241379311,low,19,7.1,False,False,47.0,0,False,False,0.0,32.0,1,True,False,3.4306450571428573
3182,The Wedding Date,90.0,PG-13,Comedy,high,mid,3.1397470666666667,high,19,6.2,False,False,41.0,1,False,False,0.8993955625,42.0,2,False,False,0.0709067142857143
3183,Thank You for Smoking,92.0,R,Comedy,very-high,low,6.049696461538462,high,19,7.6,True,False,28.0,0,False,False,0.0,37.0,2,False,False,5.612488425
3184,Hide and Seek,101.0,R,Drama,high,high,4.245666033333333,high,19,6.0,False,False,40.0,1,False,True,3.441124,62.0,27,True,True,1.332569001149618
3185,Cursed,97.0,PG-13,Comedy,mid,high,0.779519,low,19,5.0,False,True,66.0,11,True,True,4.534548927465127,25.0,1,False,False,1.1762734
3186,Miss Congeniality 2: Armed & Fabulous,115.0,PG-13,Action,high,high,2.253190422222222,mid,19,5.1,False,True,60.0,2,False,True,5.266808963068182,41.0,11,False,True,3.091648311438753
3187,Bad News Bears,113.0,PG-13,Comedy,mid,high,0.9786527714285714,low,19,5.8,False,False,45.0,7,True,False,4.106783874159519,50.0,5,True,False,5.267308058985508
3188,Fever Pitch,104.0,PG-13,Comedy,mid,high,1.6868387666666669,mid,19,6.2,False,False,47.0,6,False,False,3.129480326318743,30.0,9,False,True,1.5686163824786326
3189,xXx: State of the Union,101.0,PG-13,Action,high,very-high,0.628519407079646,low,19,4.5,False,True,55.0,4,False,False,1.6590552380828072,36.0,5,False,False,5.005796978095239
3190,Syriana,128.0,R,Drama,very-high,high,1.8794924,mid,19,6.9,False,False,40.0,1,False,True,0.49208876,44.0,9,True,False,2.4033169380124964
3191,North Country,126.0,R,Drama,mid,high,0.7203192857142857,low,19,7.3,False,False,39.0,1,True,False,10.0,30.0,2,False,True,3.784982878333333
3192,Derailed,108.0,R,Crime,high,mid,2.6126852727272727,mid,19,6.6,False,False,45.0,0,False,False,0.0,41.0,2,False,False,1.0154137184523808
3193,The Perfect Man,100.0,PG,Comedy,mid,mid,1.9770475,mid,19,5.5,False,False,46.0,2,False,False,6.843892342105264,18.0,3,False,False,2.64856164375645
3194,Unleashed,103.0,R,Action,very-high,high,1.1304691777777778,mid,19,7.0,False,False,32.0,1,False,False,2.091853904761905,42.0,5,True,False,3.1422648294140885
3195,Hostage,113.0,R,Action,very-high,high,1.493529923076923,mid,19,6.5,False,False,40.0,0,False,False,0.0,50.0,24,True,True,2.302442232291154
3196,The Greatest Game Ever Played,120.0,PG,Biography,mid,mid,0.5935068076923077,low,19,7.4,True,False,50.0,1,False,False,1.583911818181818,19.0,1,False,False,3.57032865
3197,Get Rich or Die Tryin',117.0,R,Biography,mid,high,1.164099025,mid,19,5.4,False,True,56.0,1,True,False,5.0612970769230765,30.0,0,False,False,0.0
3198,Bewitched,102.0,PG-13,Comedy,high,very-high,1.5461902235294118,mid,19,4.8,False,True,64.0,4,False,True,3.621610724358974,38.0,8,True,True,2.5966284116987177
3199,Hoodwinked,80.0,PG,Animation,high,high,3.6671055666666663,high,19,6.4,False,False,37.0,0,False,False,0.0,23.0,2,False,False,2.125935318951613
3200,BloodRayne,95.0,R,Action,mid,mid,0.146011,low,19,2.9,False,True,40.0,1,False,True,1.1515150833333334,26.0,0,False,False,0.0
3201,The Three Burials of Melquiades Estrada,121.0,R,Adventure,mid,mid,0.8030241333333333,low,19,7.4,True,False,59.0,0,False,False,0.0,59.0,8,False,False,1.9544034519209956
3202,Feast,95.0,R,Action,mid,low,0.2247296875,low,19,6.3,False,False,48.0,0,False,False,0.0,28.0,0,False,False,0.0
3203,Goal! The Dream Begins,118.0,PG,Adventure,high,mid,2.7610873,mid,19,6.7,False,False,37.0,2,False,True,0.9382278927350428,27.0,0,False,False,0.0
3204,Man-Thing,97.0,R,Action,low,high,0.0374378666666666,low,19,4.0,False,True,46.0,3,False,True,1.608362588888889,65.0,0,False,False,0.0
3205,"Good Night, and Good Luck.",93.0,PG,Biography,high,low,7.805884428571429,high,19,7.4,True,False,44.0,1,False,False,1.100460166666667,56.0,0,False,False,0.0
3206,A Lot Like Love,107.0,PG-13,Comedy,high,high,1.4295573,mid,19,6.6,False,False,46.0,2,False,False,6.1071044500000005,27.0,4,True,True,5.004754702991453
3207,Cry Wolf,90.0,PG-13,Drama,mid,low,10.0,high,19,5.8,False,False,29.0,0,False,False,0.0,22.0,0,False,False,0.0
3208,The Proposition,104.0,R,Crime,high,mid,0.25243465,low,19,7.3,False,False,44.0,0,False,False,0.0,48.0,0,False,False,0.0
3209,The World's Fastest Indian,127.0,PG-13,Biography,high,mid,0.73196552,low,19,7.8,True,False,60.0,8,False,False,2.437951492982839,68.0,12,True,False,1.2271995821367554
3210,Stealth,121.0,PG-13,Action,high,very-high,0.5871727555555556,low,19,5.1,False,True,56.0,6,False,False,3.236588671486007,34.0,0,False,False,0.0
3211,Hustle & Flow,116.0,R,Crime,mid,low,8.415616785714287,high,19,7.3,False,False,34.0,0,False,False,0.0,36.0,0,False,False,0.0
3212,The Matador,96.0,R,Comedy,mid,mid,1.38850144,mid,19,6.7,False,False,40.0,0,False,False,0.0,52.0,9,False,False,2.451263286863992
3213,The Fog,100.0,PG-13,Horror,mid,mid,2.566746222222222,mid,19,3.7,False,True,43.0,1,False,False,3.084354068965517,28.0,0,False,False,0.0
3214,Because of Winn-Dixie,106.0,PG,Comedy,mid,mid,2.3992447857142856,mid,19,6.3,False,False,56.0,5,True,True,1.624153487250141,12.0,0,False,False,0.0
3215,Where the Truth Lies,107.0,Unrated,Crime,mid,mid,0.13950712,low,19,6.5,False,False,45.0,0,False,False,0.0,47.0,9,False,False,2.116768661754252
3216,Must Love Dogs,98.0,PG-13,Comedy,mid,high,1.9410506666666667,mid,19,5.9,False,False,61.0,1,False,False,1.4475282631578947,40.0,3,False,False,1.4658977746031745
3217,Guess Who,105.0,PG-13,Comedy,mid,high,2.9463276,mid,19,5.9,False,False,47.0,1,False,False,1.9639361,27.0,4,True,True,5.004754702991453
3218,The Ballad of Jack and Rose,112.0,R,Drama,mid,low,0.6107006666666667,low,19,6.6,False,False,43.0,0,False,False,0.0,48.0,5,True,False,1.7559986191493209
3219,Stay,99.0,R,Drama,high,high,0.16967594,low,19,6.8,False,False,36.0,2,True,False,7.33301226,34.0,5,True,True,2.544384972639752
3220,The Great Raid,132.0,R,Action,mid,very-high,0.1347171875,low,19,6.7,False,False,49.0,6,False,False,1.0633462268719809,42.0,0,False,False,0.0
3221,Tideland,120.0,R,Drama,mid,mid,0.0293580829015544,low,19,6.5,False,False,65.0,6,True,False,2.909214818177244,56.0,17,True,False,1.1608554583459478
3222,Alone in the Dark,96.0,R,Action,mid,mid,0.63468225,low,19,2.4,False,True,40.0,1,False,True,1.1515150833333334,36.0,6,True,False,1.188154533240431
3223,An American Haunting,83.0,PG-13,Drama,mid,mid,2.1151526428571428,mid,19,5.1,False,True,34.0,1,False,True,0.7550820888888888,70.0,4,True,True,3.1229094486111117
3224,Supercross,80.0,PG-13,Action,low,mid,0.2090269375,low,19,4.3,False,True,53.0,1,False,True,0.181509,28.0,0,False,False,0.0
3225,Oliver Twist,130.0,PG-13,Crime,mid,very-high,0.7096720166666667,low,19,6.8,False,False,72.0,6,True,False,1.086947372462406,12.0,0,False,False,0.0
3226,White Noise,101.0,PG-13,Drama,mid,mid,9.1196419,high,19,5.5,False,False,56.0,0,False,False,0.0,54.0,11,True,True,2.8461945106836164
3227,Are We There Yet?,95.0,PG,Adventure,mid,high,3.05995821875,high,19,4.7,False,True,53.0,5,False,True,3.194669786756671,36.0,5,False,False,5.005796978095239
3228,Proof,100.0,PG-13,Drama,mid,mid,0.709493,low,19,6.7,False,False,56.0,2,False,False,5.544849956140351,33.0,6,False,True,2.958364142222221
3229,Racing Stripes,102.0,PG,Adventure,mid,high,3.0251491666666666,high,19,5.2,False,True,40.0,1,False,False,0.56276995,20.0,3,False,True,3.8519372
3230,A Sound of Thunder,110.0,PG-13,Action,mid,very-high,0.1458183125,low,19,4.2,False,True,62.0,8,False,True,1.5429580017642197,37.0,2,False,False,2.1298470571428574
3231,The Weather Man,102.0,R,Comedy,high,mid,0.8693817272727272,low,19,6.5,False,False,41.0,4,True,False,3.9208416439927936,41.0,20,True,True,2.6009199310616493
3232,Keeping Mum,99.0,R,Comedy,mid,low,10.0,high,19,6.8,False,False,40.0,0,False,False,0.0,50.0,2,False,False,7.005825
3233,An Unfinished Life,108.0,PG-13,Drama,mid,high,0.6206094666666667,low,19,7.0,False,False,59.0,5,True,False,2.45747771073126,36.0,6,False,True,2.061222422806516
3234,Boogeyman,89.0,PG-13,Drama,mid,mid,3.35964295,high,19,4.2,False,True,42.0,2,False,True,0.1584131194968553,31.0,1,False,False,1.043124
3235,Me and You and Everyone We Know,91.0,R,Comedy,mid,low,10.0,high,19,7.3,False,False,31.0,0,False,False,0.0,46.0,0,False,False,0.0
3236,Transamerica,103.0,R,Adventure,mid,low,10.0,high,19,7.4,True,False,36.0,0,False,False,0.0,43.0,0,False,False,0.0
3237,The Lost City,144.0,R,Drama,low,low,0.4591678125,low,19,6.6,False,False,49.0,0,False,False,0.0,49.0,2,False,False,0.3226024035714285
3238,The Upside of Anger,118.0,R,Comedy,mid,mid,2.353124,mid,19,6.8,False,False,47.0,2,False,True,0.9604168388888888,49.0,1,False,False,1.1214495
3239,The Chumscrubber,108.0,R,Comedy,mid,low,0.0516766176470588,low,19,6.9,False,False,35.0,0,False,False,0.0,19.0,1,True,False,10.0
3240,The Man,83.0,PG-13,Action,mid,high,0.4086407575757576,low,19,5.6,False,False,46.0,4,False,True,2.5601411246565937,57.0,7,False,True,1.3120658869352428
3241,Valiant,76.0,G,Animation,mid,high,1.7641968,mid,19,5.5,False,False,48.0,0,False,False,0.0,34.0,5,True,True,2.544384972639752
3242,Prime,105.0,PG-13,Comedy,mid,mid,3.088067909090909,high,19,6.2,False,False,33.0,1,False,False,4.111465,35.0,4,True,True,2.941171047916667
3243,Manderlay,139.0,Unrated,Drama,mid,mid,0.0475294366197183,low,19,7.3,False,False,49.0,2,True,False,2.3992950875,24.0,0,False,False,0.0
3244,Junebug,106.0,R,Comedy,mid,low,3.399228,high,19,6.9,False,False,37.0,0,False,False,0.0,40.0,0,False,False,0.0
