id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
3048,Birth,20,R,Drama,100.0,35000.0,6.2,20000000.0,1.1962746,39.0,0,False,False,0.0,37.0,6,True,False,3.07136595448718
3049,Vanity Fair,20,PG-13,Drama,141.0,21000.0,6.2,23000000.0,0.8462254347826087,47.0,1,False,False,1.3696983333333332,28.0,4,False,True,4.192875391666666
3050,Exorcist: the Beginning,20,R,Horror,114.0,34000.0,5.1,80000000.0,0.9763752625,45.0,10,False,True,1.782773931220134,53.0,0,False,False,0.0
3051,A Dirty Shame,20,Other,Comedy,89.0,12000.0,5.1,15000000.0,0.1276110666666666,58.0,5,False,False,1.0532082023776224,45.0,0,False,False,0.0
3052,I Heart Huckabees,20,R,Comedy,107.0,63000.0,6.6,20000000.0,1.00474545,46.0,3,False,False,3.4452406996825395,24.0,2,True,False,1.1267410555555557
3053,The Door in the Floor,20,R,Comedy,111.0,15000.0,6.7,7500000.0,0.8953422666666667,36.0,0,False,False,0.0,55.0,16,True,False,1.177450032825903
3054,The Whole Ten Yards,20,PG-13,Comedy,98.0,55000.0,5.5,40000000.0,0.654266775,54.0,6,False,True,1.8588987409259257,49.0,23,True,True,2.374102034782074
3055,Envy,20,PG-13,Comedy,99.0,30000.0,4.8,40000000.0,0.3623509,62.0,15,True,True,2.924590038535292,39.0,7,False,True,1.96902277304323
3056,Alfie,20,R,Comedy,103.0,51000.0,6.2,60000000.0,0.5843480333333333,63.0,4,False,True,1.3366727722222225,32.0,3,True,False,1.2688711673450814
3057,Superbabies: Baby Geniuses 2,20,PG,Comedy,88.0,30000.0,1.9,20000000.0,0.4724322,65.0,7,True,True,3.66180236150754,66.0,4,False,True,1.119132406339869
3058,Johnson Family Vacation,20,PG-13,Comedy,97.0,7400.0,4.5,12000000.0,2.61051525,34.0,0,False,False,0.0,40.0,0,False,False,0.0
3059,Spartan,20,R,Action,106.0,29000.0,6.5,19250000.0,0.4214395844155844,57.0,2,False,False,0.8452163294871795,45.0,13,False,True,1.3526681843364348
3060,Home on the Range,20,PG,Animation,76.0,21000.0,5.4,110000000.0,1.321436927272727,46.0,0,False,False,0.0,70.0,1,False,False,2.9370823636363634
3061,Christmas with the Kranks,20,PG,Comedy,99.0,45000.0,5.4,60000000.0,1.6098836333333333,56.0,1,False,False,3.006688543478261,51.0,6,False,True,2.726026262200994
3062,Win a Date with Tad Hamilton!,20,PG-13,Comedy,95.0,27000.0,5.6,22000000.0,0.9778833636363636,31.0,1,False,False,7.8763710555555555,21.0,1,False,False,2.07374716
3063,Night Watch,20,R,Action,114.0,53000.0,6.4,4200000.0,10.0,43.0,0,False,False,0.0,32.0,0,False,False,0.0
3064,The Merchant of Venice,20,R,Drama,131.0,36000.0,7.0,30000000.0,0.7186727333333334,58.0,2,True,False,3.942985188679245,64.0,16,True,True,2.2856947326108714
3065,Ladder 49,20,PG-13,Action,115.0,55000.0,6.5,55000000.0,1.828582618181818,44.0,2,False,False,3.6071339166666654,30.0,3,False,False,0.7779574934027776
3066,You Got Served,20,PG-13,Drama,95.0,26000.0,3.9,8000000.0,6.322100625,38.0,0,False,False,0.0,20.0,0,False,False,0.0
3067,Beyond the Sea,20,PG-13,Biography,118.0,15000.0,6.7,23000000.0,0.3672876086956522,45.0,0,False,False,0.0,45.0,9,True,False,2.788238000746146
3068,Eulogy,20,R,Comedy,91.0,8700.0,6.5,6500000.0,0.0138124615384615,36.0,0,False,False,0.0,47.0,0,False,False,0.0
3069,The Big Bounce,20,PG-13,Comedy,88.0,18000.0,4.9,50000000.0,0.136171,62.0,1,False,False,1.8722904666666669,36.0,0,False,False,0.0
3070,Veer-Zaara,20,Unrated,Drama,192.0,50000.0,7.8,7000000.0,0.9838887142857144,72.0,0,False,False,0.0,39.0,1,True,False,1.5112729333333332
3071,Little Black Book,20,PG-13,Comedy,107.0,18000.0,5.3,35000000.0,0.6295859714285714,45.0,0,False,False,0.0,27.0,1,False,False,2.2308671
3072,Laws of Attraction,20,PG-13,Comedy,90.0,23000.0,5.9,32000000.0,0.9384960625,47.0,3,False,False,2.1972536666666667,51.0,7,False,False,2.86836795989656
3073,Maria Full of Grace,20,R,Crime,101.0,34000.0,7.4,3000000.0,4.19821,36.0,0,False,False,0.0,23.0,0,False,False,0.0
3074,Vera Drake,20,R,Crime,125.0,24000.0,7.6,11000000.0,1.206169909090909,61.0,2,True,False,1.6489044444444445,48.0,0,False,False,0.0
3075,It's All Gone Pete Tong,20,R,Biography,90.0,20000.0,7.3,2000000.0,0.817528,31.0,0,False,False,0.0,40.0,0,False,False,0.0
3076,Catch That Kid,20,PG,Action,91.0,9800.0,5.2,12000000.0,1.4126418333333333,34.0,0,False,False,0.0,14.0,0,False,False,0.0
3077,Tae Guk Gi: The Brotherhood of War,20,R,Action,140.0,38000.0,8.0,12800000.0,5.95999859375,42.0,0,False,False,0.0,32.0,0,False,False,0.0
3078,She Hate Me,20,R,Comedy,138.0,7500.0,5.3,8000000.0,0.190868875,47.0,13,True,True,2.528180725215041,26.0,0,False,False,0.0
3079,Welcome to Mooseport,20,PG-13,Comedy,110.0,12000.0,5.2,30000000.0,0.4871699666666667,50.0,6,False,True,2.028348444700854,74.0,14,True,True,1.91423447109981
3080,Clifford's Really Big Movie,20,G,Animation,74.0,822.0,5.4,70000.0,10.0,31.0,0,False,False,0.0,56.0,3,False,True,1.5986213466666666
3081,Harry Potter and the Goblet of Fire,19,PG-13,Adventure,157.0,566000.0,7.7,150000000.0,5.97785494,63.0,5,True,False,3.2126050249350646,16.0,3,True,False,7.661773311897435
3082,The 40-Year-Old Virgin,19,R,Comedy,116.0,407000.0,7.1,26000000.0,6.822255576923077,38.0,0,False,False,0.0,43.0,0,False,False,0.0
3083,Memoirs of a Geisha,19,PG-13,Drama,145.0,141000.0,7.3,85000000.0,1.9087407294117649,45.0,1,False,False,6.817260711111111,26.0,0,False,False,0.0
3084,Pride & Prejudice,19,PG,Drama,129.0,269000.0,7.8,28000000.0,4.343448392857143,33.0,0,False,False,0.0,20.0,0,False,False,0.0
3085,Batman Begins,19,PG-13,Action,140.0,1300000.0,8.2,150000000.0,2.49107964,35.0,3,True,False,5.001008468599034,31.0,5,True,False,1.525527651904762
3086,Brokeback Mountain,19,R,Drama,134.0,333000.0,7.7,14000000.0,10.0,51.0,6,True,False,4.599759526884934,25.0,4,True,False,0.8533718441025642
3087,Sin City,19,R,Crime,124.0,745000.0,8.0,40000000.0,3.9683455,48.0,0,False,False,0.0,53.0,8,False,True,0.5421037407661977
3088,Charlie and the Chocolate Factory,19,PG,Adventure,115.0,441000.0,6.6,150000000.0,3.16645842,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788767
3089,V for Vendetta,19,R,Action,132.0,1100000.0,8.1,54000000.0,2.4539080555555555,38.0,0,False,False,0.0,45.0,0,False,False,0.0
3090,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",19,PG,Adventure,143.0,375000.0,6.9,175000000.0,4.2572178,39.0,2,True,False,7.161313566666667,45.0,2,False,False,2.344193
3091,Wedding Crashers,19,R,Comedy,119.0,339000.0,6.9,40000000.0,7.211691125,36.0,2,False,False,0.995365245,37.0,1,False,True,0.136171
3092,War of the Worlds,19,PG-13,Adventure,116.0,424000.0,6.5,132000000.0,4.574796356060606,59.0,17,True,False,6.273970555480469,43.0,20,True,True,4.6133975777150455
3093,Kingdom of Heaven,19,R,Action,144.0,272000.0,7.2,130000000.0,1.6778663615384617,68.0,12,True,False,1.9198872651680352,28.0,0,False,False,0.0
3094,Constantine,19,R,Action,121.0,317000.0,7.0,100000000.0,2.30884728,34.0,0,False,False,0.0,41.0,14,True,False,3.0309705808974643
3095,Star Wars: Episode III - Revenge of the Sith,19,PG-13,Action,140.0,729000.0,7.5,113000000.0,7.68487221238938,61.0,2,False,False,7.308098595652174,24.0,3,True,False,2.3537202699946325
3096,King Kong,19,PG-13,Action,187.0,403000.0,7.2,175000000.0,3.2135054228571427,44.0,6,True,False,5.2203205476702506,37.0,2,True,False,3.2728395854166665
3097,The Hitchhiker's Guide to the Galaxy,19,PG,Adventure,109.0,190000.0,6.7,50000000.0,2.08956832,33.0,0,False,False,0.0,34.0,0,False,False,0.0
3098,Fantastic Four,19,PG-13,Action,106.0,316000.0,5.7,100000000.0,3.33535934,35.0,2,False,True,4.636096893333333,32.0,0,False,False,0.0
3099,Serenity,19,PG-13,Action,119.0,287000.0,7.8,39000000.0,1.0370545897435897,41.0,0,False,False,0.0,34.0,0,False,False,0.0
3100,Mr. & Mrs. Smith,19,PG-13,Action,120.0,461000.0,6.5,110000000.0,4.429887690909091,40.0,3,True,False,4.996606055555556,42.0,10,True,False,2.1383717573375103
3101,The Island,19,PG-13,Action,136.0,304000.0,6.8,126000000.0,1.2932473333333334,40.0,5,True,False,4.235275895986504,21.0,3,False,False,1.343198002777778
3102,Waiting...,19,R,Comedy,94.0,93000.0,6.7,3000000.0,6.212563333333334,32.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3103,Match Point,19,R,Drama,124.0,209000.0,7.6,15000000.0,5.7092437333333335,70.0,22,True,False,0.8882036570874131,21.0,3,False,False,1.343198002777778
3104,Hostel,19,R,Horror,94.0,172000.0,5.9,4800000.0,10.0,33.0,1,False,False,10.0,27.0,0,False,False,0.0
3105,Sky High,19,PG,Adventure,100.0,81000.0,6.2,35000000.0,2.467709,35.0,1,False,False,5.466985588235295,54.0,15,True,False,1.6627028039837393
3106,Assault on Precinct 13,19,R,Action,109.0,75000.0,6.3,30000000.0,1.1764823333333334,39.0,0,False,False,0.0,35.0,11,True,False,2.0318909149981965
3107,Madagascar,19,PG,Animation,86.0,376000.0,6.9,75000000.0,7.227517946666667,44.0,1,False,False,1.6357891714285715,40.0,4,False,True,1.503905982336116
3108,Hard Candy,19,R,Drama,104.0,156000.0,7.1,950000.0,7.391798947368421,36.0,0,False,False,0.0,32.0,0,False,False,0.0
3109,The Sisterhood of the Traveling Pants,19,PG,Comedy,119.0,56000.0,6.5,25000000.0,1.68055512,48.0,2,False,False,0.4112930833333333,22.0,0,False,False,0.0
3110,The Longest Yard,19,PG-13,Comedy,113.0,167000.0,6.4,82000000.0,2.334958,43.0,5,False,True,1.9958740229413068,39.0,11,False,True,3.3658794295563736
3111,Red Eye,19,PG-13,Other,85.0,115000.0,6.5,26000000.0,3.7022385,66.0,11,True,True,4.534548927465127,27.0,0,False,False,0.0
3112,House of Wax,19,R,Horror,113.0,118000.0,5.4,40000000.0,1.719153025,31.0,0,False,False,0.0,24.0,0,False,False,0.0
3113,Four Brothers,19,R,Action,109.0,138000.0,6.8,45000000.0,2.0527705333333333,37.0,6,True,False,3.104530325007785,34.0,5,True,False,1.7901453129554656
3114,The Dukes of Hazzard,19,PG-13,Comedy,104.0,76000.0,5.1,50000000.0,2.2213903,37.0,2,False,False,4.303576333333333,29.0,0,False,False,0.0
3115,The Interpreter,19,PG-13,Crime,128.0,101000.0,6.4,80000000.0,2.0368115375,71.0,7,True,True,3.9910148451139498,38.0,8,True,True,2.5966284116987177
3116,Walk the Line,19,PG-13,Biography,136.0,239000.0,7.8,28000000.0,6.671356642857143,42.0,4,False,False,2.251713153869048,31.0,4,False,False,1.0406137745975377
3117,Lords of Dogtown,19,PG-13,Biography,107.0,53000.0,7.1,25000000.0,0.53647828,50.0,1,False,False,5.06448,26.0,4,False,True,1.1870351196500868
3118,Munich,19,R,Action,164.0,216000.0,7.5,70000000.0,1.8711732714285716,59.0,17,True,False,6.273970555480469,37.0,1,False,False,1.7904026642335766
3119,Kiss Kiss Bang Bang,19,R,Comedy,103.0,219000.0,7.5,15000000.0,1.0523432,44.0,0,False,False,0.0,40.0,6,True,False,0.6910742191436251
3120,The Constant Gardener,19,R,Drama,129.0,135000.0,7.4,25000000.0,3.29872388,50.0,0,False,False,0.0,43.0,7,True,True,1.5768710198253686
3121,The Pacifier,19,PG,Action,95.0,90000.0,5.6,56000000.0,3.5470869285714284,41.0,3,False,True,3.907776911967129,38.0,4,False,False,2.9386853055137845
3122,A History of Violence,19,R,Drama,96.0,228000.0,7.4,32000000.0,1.91828328125,62.0,8,True,False,1.0408056681576543,47.0,1,False,False,1.08040622
3123,The Devil's Rejects,19,R,Horror,107.0,95000.0,6.8,7000000.0,2.985979857142857,40.0,1,False,False,2.404220714285714,66.0,1,False,False,2.404220714285714
3124,Hitch,19,PG-13,Comedy,118.0,301000.0,6.6,70000000.0,5.308488714285715,50.0,4,False,False,3.1258411750696764,37.0,10,False,True,3.3423788169020083
3125,Mirrormask,19,PG,Adventure,101.0,22000.0,6.8,4000000.0,0.21674975,42.0,0,False,False,0.0,21.0,0,False,False,0.0
3126,Rent,19,PG-13,Drama,135.0,49000.0,6.9,40000000.0,0.7917655,47.0,9,True,False,6.250422994283273,34.0,2,False,False,3.690543743055556
3127,Robots,19,PG,Animation,91.0,137000.0,6.3,75000000.0,3.5001532,48.0,1,True,False,6.495883661016949,34.0,5,True,True,2.544384972639752
3128,Jarhead,19,R,Action,125.0,179000.0,7.0,72000000.0,1.348279888888889,40.0,2,True,False,6.1312592375,25.0,4,True,False,0.8533718441025642
3129,Into the Blue,19,PG-13,Action,110.0,74000.0,5.9,50000000.0,0.92235392,44.0,2,False,False,1.803719272307692,32.0,3,False,True,1.2801943853070177
3130,Saw II,19,R,Horror,93.0,239000.0,6.6,4000000.0,10.0,26.0,0,False,False,0.0,36.0,0,False,False,0.0
3131,Flightplan,19,PG-13,Drama,98.0,155000.0,6.3,55000000.0,4.061587254545454,37.0,0,False,False,0.0,43.0,7,True,False,3.468286886615201
3132,Coach Carter,19,PG-13,Biography,136.0,133000.0,7.3,30000000.0,2.5556518,52.0,2,False,False,5.290911827272727,57.0,7,False,True,1.3120658869352428
3133,Dark Water,19,PG-13,Drama,105.0,60000.0,5.6,30000000.0,2.2785693,49.0,1,True,False,2.0589906896551726,35.0,1,True,False,1.0159881212121211
3134,Lord of War,19,R,Action,122.0,300000.0,7.6,50000000.0,1.45234136,41.0,2,True,False,1.152867497222222,41.0,20,True,True,2.6009199310616493
3135,Zathura: A Space Adventure,19,PG,Action,101.0,97000.0,6.2,65000000.0,1.0012169846153849,39.0,2,False,False,3.939788572727273,13.0,0,False,False,0.0
3136,The Quiet,19,R,Crime,96.0,16000.0,6.2,900000.0,0.4238,35.0,1,False,False,2.16268,19.0,0,False,False,0.0
3137,The Amityville Horror,19,R,Horror,90.0,107000.0,6.0,19000000.0,5.658756263157895,22.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3138,Be Cool,19,PG-13,Comedy,118.0,68000.0,5.6,53000000.0,1.806862566037736,36.0,5,False,False,3.548065409873016,51.0,19,True,True,2.34478794961996
3139,"Yours, Mine & Ours",19,PG,Comedy,88.0,27000.0,5.5,45000000.0,1.6147316222222223,47.0,5,False,True,3.439870425535714,51.0,13,False,True,1.7985316620108376
3140,Cinderella Man,19,PG-13,Biography,144.0,179000.0,8.0,88000000.0,1.2334080795454545,51.0,14,True,False,4.140162888772804,41.0,5,True,False,2.475688242625398
3141,Nanny McPhee,19,PG,Comedy,97.0,70000.0,6.6,25000000.0,4.93107228,41.0,1,True,False,10.0,46.0,1,True,False,8.4114235
3142,The Brothers Grimm,19,PG-13,Action,118.0,118000.0,5.9,88000000.0,1.1967757613636365,65.0,6,True,False,2.909214818177244,35.0,8,True,False,1.7114246676819178
3143,Sahara,19,PG-13,Action,124.0,94000.0,6.0,130000000.0,0.9172334692307692,35.0,0,False,False,0.0,36.0,5,True,False,1.612520677105735
3144,Corpse Bride,19,PG,Animation,77.0,251000.0,7.3,40000000.0,2.9522709,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788767
3145,Transporter 2,19,R,Action,87.0,195000.0,6.3,32000000.0,2.78385090625,32.0,1,False,False,2.091853904761905,38.0,1,False,False,2.091853904761905
3146,Two for the Money,19,R,Crime,122.0,44000.0,6.3,35000000.0,0.8721859714285715,40.0,2,False,False,0.7572613777777777,36.0,5,True,False,1.612520677105735
3147,The New World,19,PG-13,Biography,135.0,84000.0,6.7,30000000.0,1.6444925,62.0,1,True,False,1.887049326923077,29.0,4,False,False,2.252743263053881
3148,Brick,19,R,Action,110.0,103000.0,7.3,475000.0,8.310692631578947,32.0,0,False,False,0.0,24.0,1,False,False,0.7860097357142857
3149,Wolf Creek,19,R,Horror,99.0,69000.0,6.2,1000000.0,10.0,34.0,0,False,False,0.0,25.0,0,False,False,0.0
3150,The Exorcism of Emily Rose,19,PG-13,Drama,119.0,122000.0,6.7,19000000.0,7.640358105263158,39.0,0,False,False,0.0,41.0,2,True,True,6.2046047600000005
3151,Elektra,19,PG-13,Action,97.0,89000.0,4.7,43000000.0,1.3254801395348836,45.0,3,False,False,1.7772447186868687,33.0,1,False,False,2.6069107297297296
3152,Doom,19,R,Action,105.0,110000.0,5.2,60000000.0,0.96786865,55.0,3,False,False,2.5000749,33.0,0,False,False,0.0
3153,The Legend of Zorro,19,PG,Action,129.0,95000.0,6.0,75000000.0,1.8986675333333332,62.0,5,False,False,2.496282969363409,45.0,6,False,True,1.8643773300083
3154,Cheaper by the Dozen 2,19,PG,Adventure,94.0,56000.0,5.5,60000000.0,2.1692428,41.0,3,False,True,3.907776911967129,60.0,16,True,True,2.259279056583625
3155,Æon Flux,19,PG-13,Action,93.0,125000.0,5.5,62000000.0,0.8600269838709678,37.0,1,False,False,1.666028,30.0,2,False,True,3.784982878333333
3156,Son of the Mask,19,PG,Comedy,94.0,53000.0,2.2,84000000.0,0.7140660476190476,39.0,1,False,True,3.3447915333333333,35.0,1,False,True,2.308166933333333
3157,Rumor Has It...,19,PG-13,Comedy,97.0,55000.0,5.5,70000000.0,1.270479457142857,58.0,11,True,True,2.971192765235796,36.0,3,False,False,3.222627088888889
3158,The Producers,19,PG-13,Comedy,134.0,42000.0,6.3,45000000.0,0.8461181777777778,51.0,0,False,False,0.0,49.0,1,False,False,3.2215102368421054
3159,Kicking & Screaming,19,PG,Comedy,95.0,37000.0,5.6,45000000.0,1.246009622222222,39.0,2,False,False,2.8977565454545458,38.0,2,False,False,5.136134176573426
3160,The Cave,19,PG-13,Action,97.0,36000.0,5.1,30000000.0,1.1098819,33.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3161,Broken Flowers,19,R,Comedy,106.0,100000.0,7.2,10000000.0,4.7329961,52.0,5,True,False,2.522571197835498,55.0,12,True,False,3.8315207775262414
3162,Fun with Dick and Jane,19,PG-13,Comedy,90.0,139000.0,6.2,100000000.0,2.04681899,53.0,2,False,True,1.1575042952380954,43.0,14,True,False,4.694191251561613
3163,Imagine Me & You,19,R,Comedy,90.0,31000.0,6.8,7900000.0,0.3335829113924051,36.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3164,The Family Stone,19,PG-13,Comedy,103.0,63000.0,6.3,18000000.0,5.160246055555556,41.0,0,False,False,0.0,42.0,2,False,False,0.0709067142857143
3165,Just Like Heaven,19,PG-13,Comedy,95.0,101000.0,6.7,58000000.0,1.7733522586206896,41.0,4,False,False,4.262954811064425,29.0,5,False,True,3.523545400289855
3166,Capote,19,R,Biography,114.0,128000.0,7.3,7000000.0,7.046772142857143,39.0,0,False,False,0.0,38.0,1,False,False,0.1271244
3167,The Skeleton Key,19,PG-13,Drama,104.0,108000.0,6.5,43000000.0,2.185672348837209,47.0,2,True,False,0.6670452955882353,26.0,2,False,False,2.27220998
3168,The Squid and the Whale,19,R,Comedy,81.0,80000.0,7.3,1500000.0,7.398754,36.0,0,False,False,0.0,14.0,0,False,False,0.0
3169,Land of the Dead,19,R,Horror,93.0,93000.0,6.2,15000000.0,3.138275533333333,65.0,4,False,False,1.3820218675595235,45.0,2,False,True,0.6634050909090909
3170,Man of the House,19,PG-13,Comedy,100.0,23000.0,5.4,40000000.0,0.5394406,47.0,9,False,True,3.0405380362653616,59.0,8,False,False,1.9544034519209956
3171,Elizabethtown,19,PG-13,Comedy,123.0,68000.0,6.4,45000000.0,1.1592003555555557,48.0,3,True,False,3.083942768235294,28.0,0,False,False,0.0
3172,Chicken Little,19,G,Animation,81.0,88000.0,5.7,150000000.0,2.0962189133333333,45.0,2,True,False,0.904037138125,30.0,1,True,False,10.0
3173,Monster-in-Law,19,PG-13,Comedy,101.0,58000.0,5.6,43000000.0,3.6152866744186047,32.0,2,False,False,4.42712720959596,36.0,6,False,True,2.061222422806516
3174,Domino,19,R,Action,127.0,65000.0,5.9,50000000.0,0.45969256,61.0,11,True,False,3.176581202722363,20.0,0,False,False,0.0
3175,The Ring Two,19,PG-13,Horror,110.0,93000.0,5.4,50000000.0,3.27991898,44.0,0,False,False,0.0,37.0,2,True,False,3.2728395854166665
3176,Deuce Bigalow: European Gigolo,19,R,Comedy,83.0,49000.0,4.7,22000000.0,2.050434590909091,43.0,0,False,False,0.0,42.0,2,False,True,3.639781453692115
3177,Harsh Times,19,R,Action,116.0,64000.0,6.9,2000000.0,2.984854,37.0,0,False,False,0.0,31.0,5,True,False,1.525527651904762
3178,Diary of a Mad Black Woman,19,PG-13,Comedy,116.0,14000.0,5.8,5500000.0,9.209491454545455,36.0,0,False,False,0.0,38.0,0,False,False,0.0
3179,Herbie Fully Loaded,19,G,Adventure,101.0,46000.0,4.8,50000000.0,2.88293632,34.0,1,False,True,0.0278417142857142,19.0,2,False,True,4.935639774509804
3180,Wallace & Gromit: The Curse of the Were-Rabbit,19,G,Animation,85.0,128000.0,7.4,30000000.0,6.471236366666667,38.0,0,False,False,0.0,84.0,0,False,False,0.0
3181,The Jacket,19,R,Drama,103.0,110000.0,7.1,29000000.0,0.7494217241379311,47.0,0,False,False,0.0,32.0,1,True,False,3.4306450571428573
3182,The Wedding Date,19,PG-13,Comedy,90.0,50000.0,6.2,15000000.0,3.1397470666666667,41.0,1,False,False,0.8993955625,42.0,2,False,False,0.0709067142857143
3183,Thank You for Smoking,19,R,Comedy,92.0,215000.0,7.6,6500000.0,6.049696461538462,28.0,0,False,False,0.0,37.0,2,False,False,5.612488425
3184,Hide and Seek,19,R,Drama,101.0,83000.0,6.0,30000000.0,4.245666033333333,40.0,1,False,True,3.441124,62.0,27,True,True,1.332569001149618
3185,Cursed,19,PG-13,Comedy,97.0,31000.0,5.0,38000000.0,0.779519,66.0,11,True,True,4.534548927465127,25.0,1,False,False,1.1762734
3186,Miss Congeniality 2: Armed & Fabulous,19,PG-13,Action,115.0,71000.0,5.1,45000000.0,2.253190422222222,60.0,2,False,True,5.266808963068182,41.0,11,False,True,3.091648311438753
3187,Bad News Bears,19,PG-13,Comedy,113.0,21000.0,5.8,35000000.0,0.9786527714285714,45.0,7,True,False,4.106783874159519,50.0,5,True,False,5.267308058985508
3188,Fever Pitch,19,PG-13,Comedy,104.0,43000.0,6.2,30000000.0,1.6868387666666669,47.0,6,False,False,3.129480326318743,30.0,9,False,True,1.5686163824786326
3189,xXx: State of the Union,19,PG-13,Action,101.0,68000.0,4.5,113000000.0,0.628519407079646,55.0,4,False,False,1.6590552380828072,36.0,5,False,False,5.005796978095239
3190,Syriana,19,R,Drama,128.0,127000.0,6.9,50000000.0,1.8794924,40.0,1,False,True,0.49208876,44.0,9,True,False,2.4033169380124964
3191,North Country,19,R,Drama,126.0,41000.0,7.3,35000000.0,0.7203192857142857,39.0,1,True,False,10.0,30.0,2,False,True,3.784982878333333
3192,Derailed,19,R,Crime,108.0,72000.0,6.6,22000000.0,2.6126852727272727,45.0,0,False,False,0.0,41.0,2,False,False,1.0154137184523808
3193,The Perfect Man,19,PG,Comedy,100.0,29000.0,5.5,10000000.0,1.9770475,46.0,2,False,False,6.843892342105264,18.0,3,False,False,2.64856164375645
3194,Unleashed,19,R,Action,103.0,100000.0,7.0,45000000.0,1.1304691777777778,32.0,1,False,False,2.091853904761905,42.0,5,True,False,3.1422648294140885
3195,Hostage,19,R,Action,113.0,108000.0,6.5,52000000.0,1.493529923076923,40.0,0,False,False,0.0,50.0,24,True,True,2.302442232291154
3196,The Greatest Game Ever Played,19,PG,Biography,120.0,29000.0,7.4,26000000.0,0.5935068076923077,50.0,1,False,False,1.583911818181818,19.0,1,False,False,3.57032865
3197,Get Rich or Die Tryin',19,R,Biography,117.0,45000.0,5.4,40000000.0,1.164099025,56.0,1,True,False,5.0612970769230765,30.0,0,False,False,0.0
3198,Bewitched,19,PG-13,Comedy,102.0,70000.0,4.8,85000000.0,1.5461902235294118,64.0,4,False,True,3.621610724358974,38.0,8,True,True,2.5966284116987177
3199,Hoodwinked,19,PG,Animation,80.0,58000.0,6.4,30000000.0,3.6671055666666663,37.0,0,False,False,0.0,23.0,2,False,False,2.125935318951613
3200,BloodRayne,19,R,Action,95.0,34000.0,2.9,25000000.0,0.146011,40.0,1,False,True,1.1515150833333334,26.0,0,False,False,0.0
3201,The Three Burials of Melquiades Estrada,19,R,Adventure,121.0,39000.0,7.4,15000000.0,0.8030241333333333,59.0,0,False,False,0.0,59.0,8,False,False,1.9544034519209956
3202,Feast,19,R,Action,95.0,30000.0,6.3,3200000.0,0.2247296875,48.0,0,False,False,0.0,28.0,0,False,False,0.0
3203,Goal! The Dream Begins,19,PG,Adventure,118.0,61000.0,6.7,10000000.0,2.7610873,37.0,2,False,True,0.9382278927350428,27.0,0,False,False,0.0
3204,Man-Thing,19,R,Action,97.0,6100.0,4.0,30000000.0,0.0374378666666666,46.0,3,False,True,1.608362588888889,65.0,0,False,False,0.0
3205,"Good Night, and Good Luck.",19,PG,Biography,93.0,95000.0,7.4,7000000.0,7.805884428571429,44.0,1,False,False,1.100460166666667,56.0,0,False,False,0.0
3206,A Lot Like Love,19,PG-13,Comedy,107.0,68000.0,6.6,30000000.0,1.4295573,46.0,2,False,False,6.1071044500000005,27.0,4,True,True,5.004754702991453
3207,Cry Wolf,19,PG-13,Drama,90.0,26000.0,5.8,1000000.0,10.0,29.0,0,False,False,0.0,22.0,0,False,False,0.0
3208,The Proposition,19,R,Crime,104.0,51000.0,7.3,20000000.0,0.25243465,44.0,0,False,False,0.0,48.0,0,False,False,0.0
3209,The World's Fastest Indian,19,PG-13,Biography,127.0,53000.0,7.8,25000000.0,0.73196552,60.0,8,False,False,2.437951492982839,68.0,12,True,False,1.2271995821367554
3210,Stealth,19,PG-13,Action,121.0,52000.0,5.1,135000000.0,0.5871727555555556,56.0,6,False,False,3.236588671486007,34.0,0,False,False,0.0
3211,Hustle & Flow,19,R,Crime,116.0,39000.0,7.3,2800000.0,8.415616785714287,34.0,0,False,False,0.0,36.0,0,False,False,0.0
3212,The Matador,19,R,Comedy,96.0,44000.0,6.7,12500000.0,1.38850144,40.0,0,False,False,0.0,52.0,9,False,False,2.451263286863992
3213,The Fog,19,PG-13,Horror,100.0,35000.0,3.7,18000000.0,2.566746222222222,43.0,1,False,False,3.084354068965517,28.0,0,False,False,0.0
3214,Because of Winn-Dixie,19,PG,Comedy,106.0,11000.0,6.3,14000000.0,2.3992447857142856,56.0,5,True,True,1.624153487250141,12.0,0,False,False,0.0
3215,Where the Truth Lies,19,Unrated,Crime,107.0,17000.0,6.5,25000000.0,0.13950712,45.0,0,False,False,0.0,47.0,9,False,False,2.116768661754252
3216,Must Love Dogs,19,PG-13,Comedy,98.0,31000.0,5.9,30000000.0,1.9410506666666667,61.0,1,False,False,1.4475282631578947,40.0,3,False,False,1.4658977746031745
3217,Guess Who,19,PG-13,Comedy,105.0,41000.0,5.9,35000000.0,2.9463276,47.0,1,False,False,1.9639361,27.0,4,True,True,5.004754702991453
3218,The Ballad of Jack and Rose,19,R,Drama,112.0,11000.0,6.6,1500000.0,0.6107006666666667,43.0,0,False,False,0.0,48.0,5,True,False,1.7559986191493209
