id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
1725,Barb Wire,28,R,Action,98.0,26000.0,3.4,9000000.0,0.42151266666666665,48.0,0,False,False,0.0,29.0,0,False,False,0.0
1726,The Phantom,28,PG,Action,100.0,33000.0,5.0,45000000.0,0.3849628,53.0,3,False,False,3.0262784855072464,30.0,1,False,False,1.622242
1727,The Fan,28,R,Action,116.0,47000.0,5.9,55000000.0,0.33866216363636364,52.0,7,True,False,4.1005046652649755,53.0,16,True,False,1.4345625814373537
1728,Eye for an Eye,28,R,Crime,101.0,14000.0,6.2,20000000.0,1.34387945,70.0,4,False,True,1.362384607905983,50.0,4,False,True,1.4044158466666665
1729,Trees Lounge,28,R,Comedy,95.0,14000.0,7.1,1300000.0,0.5767238461538462,39.0,0,False,False,0.0,39.0,1,True,False,2.22358
1730,The People vs. Larry Flynt,28,R,Biography,130.0,90000.0,7.3,36000000.0,0.5638995833333333,64.0,2,True,False,1.4634529621212122,35.0,2,False,False,1.02917867605042
1731,Freeway,28,R,Comedy,102.0,27000.0,6.8,3000000.0,0.09849766666666666,44.0,0,False,False,0.0,20.0,0,False,False,0.0
1732,Kazaam,28,PG,Comedy,93.0,23000.0,3.0,20000000.0,0.9468631,53.0,3,False,False,1.0671336292637357,24.0,0,False,False,0.0
1733,Down Periscope,28,PG-13,Comedy,92.0,22000.0,6.2,31000000.0,1.2114113548387098,51.0,5,False,True,2.0077546492048457,41.0,0,False,False,0.0
1734,Mulholland Falls,28,R,Crime,107.0,16000.0,6.3,29000000.0,0.3974516896551724,46.0,0,False,False,0.0,55.0,11,False,True,1.7827570178732535
1735,Jingle All the Way,28,PG,Adventure,89.0,95000.0,5.6,60000000.0,2.16387315,44.0,2,False,True,4.8035393623188405,49.0,16,True,True,4.264093432590823
1736,She's the One,28,R,Comedy,96.0,17000.0,6.0,3500000.0,2.725413714285714,28.0,1,False,False,10.0,28.0,0,False,False,0.0
1737,Shine,28,PG-13,Biography,105.0,52000.0,7.7,5500000.0,6.545287454545455,43.0,0,False,False,0.0,45.0,0,False,False,0.0
1738,Maximum Risk,28,R,Action,101.0,21000.0,5.5,25000000.0,0.58009932,41.0,1,False,False,0.8359717,36.0,12,False,True,4.640564109269804
1739,Lone Star,28,R,Drama,135.0,28000.0,7.4,5000000.0,2.4817972,46.0,8,True,False,2.629936941441441,45.0,1,True,False,0.4200895
1740,Michael Collins,28,R,Biography,133.0,30000.0,7.2,25000000.0,0.44543212,46.0,4,True,False,1.7386949225490196,44.0,4,True,False,3.6641662946428575
1741,Phenomenon,28,PG,Drama,123.0,76000.0,6.4,32000000.0,4.7511369375,33.0,3,False,True,8.15386158974359,42.0,8,True,True,3.3736132739092044
1742,Harriet the Spy,28,PG,Comedy,100.0,9800.0,5.9,12000000.0,2.2141706666666665,29.0,0,False,False,0.0,11.0,0,False,False,0.0
1743,Flipper,28,PG,Adventure,95.0,10000.0,5.3,25530000.0,0.7865264394829612,39.0,1,False,False,2.2682326666666666,57.0,3,False,False,6.75919928
1744,Evita,28,PG,Biography,135.0,34000.0,6.3,55000000.0,2.564494163636364,52.0,8,True,False,0.9528353089775911,38.0,2,False,True,0.43608567156862743
1745,Bordello of Blood,28,R,Comedy,87.0,14000.0,5.4,13000000.0,0.44469576923076926,50.0,0,False,False,0.0,43.0,0,False,False,0.0
1746,Spy Hard,28,PG-13,Action,81.0,37000.0,5.4,18000000.0,1.497788388888889,52.0,0,False,False,0.0,70.0,4,True,False,3.1015223092391304
1747,Marvin's Room,28,PG-13,Drama,98.0,26000.0,6.7,23000000.0,0.5566654347826087,50.0,0,False,False,0.0,47.0,9,True,False,2.4804451014246407
1748,Multiplicity,28,PG-13,Comedy,117.0,31000.0,6.1,45000000.0,0.4683336444444444,52.0,4,True,True,4.1057536036529685,45.0,8,True,True,3.7696331158991225
1749,Everyone Says I Love You,28,R,Comedy,101.0,36000.0,6.7,20000000.0,0.48796,61.0,15,True,False,1.02783752818493,61.0,7,True,False,0.7250396104119428
1750,A Very Brady Sequel,28,PG-13,Comedy,90.0,10000.0,5.8,12000000.0,1.7867293333333334,36.0,0,False,False,0.0,47.0,2,False,False,2.1770290833333332
1751,The Crow: City of Angels,28,R,Action,84.0,19000.0,4.7,13000000.0,1.3782528461538461,40.0,0,False,False,0.0,32.0,0,False,False,0.0
1752,Basquiat,28,R,Biography,107.0,20000.0,6.9,3300000.0,0.9124833333333333,45.0,0,False,False,0.0,31.0,0,False,False,0.0
1753,The Quest,28,PG-13,Action,95.0,25000.0,5.6,30000000.0,1.9133515666666667,36.0,0,False,False,0.0,36.0,12,False,True,4.640564109269804
1754,Hellraiser: Bloodline,28,R,Horror,85.0,20000.0,5.1,4000000.0,2.3342215,34.0,0,False,False,0.0,30.0,0,False,False,0.0
1755,Manny & Lo,28,R,Comedy,88.0,1900.0,6.6,500000.0,1.004626,35.0,0,False,False,0.0,12.0,0,False,False,0.0
1756,The Chamber,28,R,Crime,113.0,13000.0,6.0,50000000.0,0.45080718,43.0,3,True,True,0.5496044465158371,26.0,0,False,False,0.0
1757,Blood and Wine,28,R,Crime,101.0,9400.0,6.0,22000000.0,0.049757636363636365,63.0,4,False,True,0.9448966875000001,59.0,10,True,True,1.0423818938557252
1758,Jude,28,R,Drama,123.0,10000.0,6.9,7000000.0,0.05844914285714286,35.0,0,False,False,0.0,32.0,0,False,False,0.0
1759,Bulletproof,28,R,Action,84.0,36000.0,5.8,25000000.0,0.90447816,45.0,3,False,False,2.2319472612612614,36.0,2,False,True,2.1437165833333336
1760,Mad Dog Time,28,R,Comedy,93.0,2700.0,5.4,8000000.0,0.01348425,48.0,0,False,False,0.0,57.0,0,False,False,0.0
1761,Mrs. Winterbourne,28,PG-13,Comedy,105.0,7100.0,6.2,25000000.0,0.4032802,58.0,8,False,True,1.9434961885576925,62.0,3,True,False,5.934516444444445
1762,The Glimmer Man,28,R,Action,91.0,19000.0,5.4,45000000.0,0.45225031111111114,38.0,0,False,False,0.0,44.0,7,False,True,3.1293359714965985
1763,Up Close & Personal,28,PG-13,Drama,124.0,14000.0,6.2,60000000.0,1.6781450833333333,47.0,1,True,False,10.0,60.0,6,True,False,3.3331040857444036
1764,The Juror,28,R,Crime,118.0,18000.0,5.7,44000000.0,0.5171528409090909,52.0,2,False,False,2.382224805263158,34.0,3,False,True,2.1180704416666667
1765,Flirting with Disaster,28,R,Comedy,92.0,18000.0,6.7,7000000.0,2.100348285714286,38.0,1,False,False,6.79868,31.0,0,False,False,0.0
1766,Joe's Apartment,28,PG-13,Comedy,80.0,13000.0,5.5,13000000.0,0.3553087692307692,29.0,0,False,False,0.0,22.0,0,False,False,0.0
1767,Ghosts of Mississippi,28,PG-13,Drama,130.0,10000.0,6.7,36000000.0,0.3700873333333333,49.0,9,True,True,3.4594480515844914,38.0,3,True,False,3.064714155555555
1768,The Preacher's Wife,28,PG,Comedy,123.0,11000.0,5.6,40000000.0,1.202569875,53.0,4,True,False,3.510061444153226,42.0,5,True,False,0.9355784414350401
1769,If Lucy Fell,28,R,Comedy,92.0,3800.0,4.9,5000000.0,0.4840324,34.0,0,False,False,0.0,31.0,0,False,False,0.0
1770,Bad Moon,28,R,Horror,80.0,6200.0,5.8,7000000.0,0.15146628571428572,35.0,1,False,False,0.918815,35.0,2,False,False,0.4469676354166666
1771,Carpool,28,PG,Comedy,89.0,4600.0,5.0,17000000.0,0.1956265294117647,73.0,2,False,False,2.846040583333333,37.0,0,False,False,0.0
1772,Before and After,28,PG-13,Crime,108.0,8500.0,6.1,35000000.0,0.25136682857142856,55.0,3,False,False,1.4828347249999998,47.0,9,True,False,2.4804451014246407
1773,Citizen Ruth,28,R,Comedy,106.0,7500.0,7.0,3000000.0,0.09503733333333333,35.0,0,False,False,0.0,29.0,1,False,False,0.8355494666666666
1774,Extreme Measures,28,R,Crime,118.0,17000.0,6.2,38000000.0,0.45737173684210525,55.0,7,False,True,1.9209587857187032,36.0,4,False,False,2.675870094024799
1775,A Thin Line Between Love and Hate,28,R,Comedy,108.0,4600.0,5.7,8000000.0,4.449975375,31.0,0,False,False,0.0,31.0,0,False,False,0.0
1776,The Whole Wide World,28,PG,Biography,111.0,3500.0,7.1,1300000.0,0.28904384615384615,47.0,0,False,False,0.0,37.0,0,False,False,0.0
1777,Dear God,28,PG,Comedy,112.0,3700.0,5.4,22000000.0,0.32447831818181816,62.0,5,False,True,3.02505723661442,33.0,0,False,False,0.0
1778,The Pallbearer,28,PG-13,Comedy,98.0,7700.0,5.0,8000000.0,0.7070485,30.0,0,False,False,0.0,30.0,0,False,False,0.0
1779,Lawnmower Man 2: Beyond Cyberspace,28,PG-13,Action,93.0,9000.0,2.5,15000000.0,0.160615,27.0,0,False,False,0.0,45.0,1,False,False,0.211147
1780,Curdled,28,R,Comedy,88.0,4900.0,5.9,2300000.0,0.02157391304347826,31.0,0,False,False,0.0,33.0,1,False,True,0.23068954
1781,Eddie,28,PG-13,Comedy,100.0,9300.0,5.2,30000000.0,1.0462388,46.0,1,False,True,0.9413245,41.0,4,False,True,3.716462824884793
1782,The Adventures of Pinocchio,28,G,Adventure,96.0,5500.0,5.2,25000000.0,0.6037812,40.0,2,False,True,5.322344196969697,68.0,1,True,False,0.9607737894736842
1783,City Hall,28,R,Drama,111.0,20000.0,6.2,40000000.0,0.5085051,68.0,3,False,False,3.572392428320802,56.0,10,True,True,2.404093891093261
1784,Twelfth Night,28,PG,Comedy,134.0,5700.0,7.2,5000000.0,0.1177242,56.0,1,False,False,0.03266423529411765,30.0,1,False,False,0.03266423529411765
1785,Mary Reilly,28,R,Drama,108.0,14000.0,5.8,47000000.0,0.2633915319148936,55.0,2,True,False,1.4704702976190476,29.0,3,False,False,6.040007934307991
1786,My Fellow Americans,28,PG-13,Adventure,101.0,14000.0,6.5,21500000.0,1.0378233023255814,34.0,1,False,False,1.7044199333333334,71.0,3,True,False,1.2156889245614035
1787,Sgt. Bilko,28,PG,Comedy,93.0,22000.0,5.8,39000000.0,0.9732511025641025,53.0,3,True,False,2.5786095022222226,51.0,9,True,True,2.4411076247189842
1788,Heaven's Prisoners,28,R,Drama,132.0,5100.0,5.8,25000000.0,0.2003722,35.0,3,False,False,0.5379884641203704,38.0,3,True,False,3.064714155555555
1789,Girl 6,28,R,Comedy,108.0,5900.0,5.2,12000000.0,0.41166158333333336,39.0,8,True,False,3.2103080678305025,32.0,0,False,False,0.0
1790,Larger Than Life,28,PG,Comedy,93.0,6900.0,5.6,30000000.0,0.27718976666666667,27.0,2,False,False,0.6109357,46.0,8,True,False,4.289876894206029
1791,The Stupids,28,PG,Adventure,94.0,6500.0,4.2,25000000.0,0.09967956,46.0,11,True,False,2.9328833221896957,37.0,0,False,False,0.0
1792,The Funeral,28,R,Crime,99.0,8400.0,6.6,12500000.0,0.09818592,45.0,4,False,False,0.6700008624818578,53.0,5,False,False,1.1276701774213835
1793,Schizopolis,28,Unrated,Comedy,96.0,5300.0,6.8,250000.0,0.04232,33.0,4,True,False,2.5826307834353144,33.0,0,False,False,0.0
1794,Alaska,28,PG,Adventure,109.0,5200.0,5.8,23000000.0,0.5143460434782609,41.0,0,False,False,0.0,14.0,0,False,False,0.0
1795,Surviving Picasso,28,R,Biography,125.0,7000.0,6.4,16000000.0,0.12633425,68.0,3,True,False,2.9132341015873013,59.0,4,True,False,0.8243243228030304
1796,Kansas City,28,R,Crime,116.0,4500.0,6.3,19000000.0,0.071412,71.0,5,True,True,1.3651700338422035,34.0,1,False,False,0.306381
1797,Fled,28,R,Action,98.0,8700.0,5.4,25000000.0,0.68772924,38.0,1,False,False,2.9377102,35.0,3,False,False,1.5254589793123545
1798,Unforgettable,28,R,Drama,117.0,5000.0,6.0,18000000.0,0.1567595,40.0,3,False,False,0.9069278583333332,42.0,2,False,False,0.5605862777777778
1799,Grace of My Heart,28,R,Comedy,116.0,3600.0,6.7,5000000.0,0.1320626,42.0,0,False,False,0.0,35.0,0,False,False,0.0
1800,Ed,28,PG,Comedy,94.0,8200.0,2.7,24000000.0,0.18426583333333332,45.0,0,False,False,0.0,29.0,0,False,False,0.0
1801,The Game,27,R,Drama,129.0,361000.0,7.8,50000000.0,2.18847296,35.0,2,True,False,6.557744358787879,53.0,11,True,False,4.441918601957685
1802,Boogie Nights,27,R,Drama,155.0,246000.0,7.9,15000000.0,2.8734396,27.0,1,False,False,0.07418633333333334,26.0,0,False,False,0.0
1803,Titanic,27,PG-13,Drama,194.0,1100000.0,7.8,175000000.0,10.0,43.0,5,True,False,5.354272211341147,23.0,3,False,False,3.7479121250000005
1804,The Fifth Element,27,PG-13,Action,126.0,444000.0,7.7,93000000.0,2.8378513978494624,38.0,0,False,False,0.0,42.0,10,True,True,2.231434461036758
1805,Austin Powers: International Man of Mystery,27,PG-13,Adventure,89.0,227000.0,7.0,16500000.0,4.102059939393939,40.0,0,False,False,0.0,34.0,3,False,False,3.646363591666667
1806,Lolita,27,R,Drama,137.0,54000.0,6.9,62000000.0,0.017278306451612904,56.0,5,True,False,5.691428838650156,49.0,5,False,False,0.29150230520979026
1807,Good Will Hunting,27,R,Drama,126.0,887000.0,8.3,10000000.0,10.0,45.0,4,False,True,1.4325275062499998,46.0,13,True,True,3.7748765552239982
1808,Starship Troopers,27,R,Action,129.0,276000.0,7.2,105000000.0,1.154422638095238,59.0,4,True,True,3.9462192071690216,29.0,0,False,False,0.0
1809,The Devil's Advocate,27,R,Drama,144.0,342000.0,7.5,57000000.0,2.683239649122807,53.0,5,True,False,2.8958747087412586,33.0,7,False,False,2.9328530342700154
1810,Con Air,27,R,Action,115.0,282000.0,6.9,75000000.0,2.9868297866666667,36.0,0,False,False,0.0,33.0,8,True,True,3.5670832021348353
1811,Jackie Brown,27,R,Crime,154.0,325000.0,7.5,12000000.0,3.3061505833333333,34.0,2,True,False,6.214018333333334,48.0,0,False,False,0.0
1812,L.A. Confidential,27,R,Crime,138.0,544000.0,8.2,35000000.0,3.6061982857142856,52.0,5,False,True,2.6245755709719467,38.0,2,True,False,2.2186506666666665
1813,Life Is Beautiful,27,PG-13,Comedy,116.0,642000.0,8.6,20000000.0,10.0,45.0,0,False,False,0.0,45.0,1,False,True,0.09752124
1814,Contact,27,PG,Drama,150.0,260000.0,7.5,90000000.0,1.901336988888889,45.0,7,True,False,7.216807323794064,35.0,4,True,False,4.257937550278293
1815,Men in Black,27,PG-13,Action,98.0,529000.0,7.3,90000000.0,6.548783766666666,44.0,4,False,False,2.9001998832454134,51.0,1,False,False,0.16364633333333334
1816,Home Alone 3,27,PG,Action,102.0,109000.0,4.5,32000000.0,2.47132859375,39.0,0,False,False,0.0,8.0,0,False,False,0.0
1817,Air Force One,27,R,Action,124.0,185000.0,6.5,85000000.0,3.7077224588235294,56.0,5,True,False,1.9605973232154885,55.0,13,True,False,5.154951784987654
1818,Batman & Robin,27,PG-13,Action,125.0,238000.0,3.8,125000000.0,1.905885752,58.0,9,True,True,2.872102215052232,50.0,18,True,True,4.04512909396962
1819,Event Horizon,27,R,Horror,96.0,164000.0,6.7,60000000.0,0.44456381666666667,32.0,1,False,False,6.788662222222222,36.0,4,False,True,1.316026544484266
1820,Hercules,27,G,Animation,93.0,212000.0,7.3,85000000.0,2.9730835411764707,44.0,3,True,False,6.01418494404762,34.0,0,False,False,0.0
1821,Dante's Peak,27,PG-13,Action,108.0,85000.0,6.0,116000000.0,1.5355841379310344,52.0,5,False,False,2.9871911231428574,44.0,1,False,False,5.869900566666667
1822,The Lost World: Jurassic Park,27,PG-13,Action,129.0,388000.0,6.6,73000000.0,8.474506835616438,51.0,10,True,False,7.37678656875192,45.0,4,True,True,2.0498971916666666
1823,Scream 2,27,R,Horror,120.0,161000.0,6.2,24000000.0,7.181804208333333,58.0,8,True,True,4.762397104315476,24.0,1,False,False,10.0
1824,Face/Off,27,R,Action,138.0,357000.0,7.2,80000000.0,3.070951825,51.0,2,False,False,3.563525831111111,43.0,10,True,True,3.4745446068773633
1825,As Good as It Gets,27,PG-13,Comedy,139.0,282000.0,7.7,50000000.0,6.28356022,57.0,2,True,False,6.683282725,60.0,12,True,True,0.9934778300529312
1826,Gattaca,27,PG-13,Drama,106.0,287000.0,7.8,36000000.0,0.34813269444444445,33.0,0,False,False,0.0,27.0,5,True,False,1.4079436861071428
1827,The Rainmaker,27,PG-13,Crime,135.0,68000.0,7.2,40000000.0,1.147919225,58.0,9,True,False,1.7426498136346358,27.0,0,False,False,0.0
1828,I Know What You Did Last Summer,27,R,Horror,101.0,136000.0,5.7,17000000.0,7.387419647058824,49.0,0,False,False,0.0,18.0,0,False,False,0.0
1829,Alien: Resurrection,27,R,Action,109.0,234000.0,6.2,75000000.0,2.15168092,44.0,0,False,False,0.0,48.0,5,True,False,2.9842776624914
1830,Liar Liar,27,PG-13,Comedy,86.0,289000.0,6.9,45000000.0,6.726902555555555,39.0,2,False,False,6.110589301851851,35.0,5,False,False,7.2830254120567375
1831,Donnie Brasco,27,R,Biography,127.0,287000.0,7.7,35000000.0,3.568850342857143,55.0,2,False,False,5.0324655,57.0,11,True,True,2.23176763735751
1832,George of the Jungle,27,PG,Action,92.0,73000.0,5.5,55000000.0,3.1720592181818184,50.0,0,False,False,0.0,29.0,1,False,False,0.8175037222222222
1833,Anastasia,27,G,Animation,94.0,115000.0,7.2,50000000.0,2.79608696,60.0,6,True,False,2.0019756670772946,36.0,0,False,False,0.0
1834,Fools Rush In,27,PG-13,Comedy,109.0,34000.0,6.1,20000000.0,1.4740714,42.0,0,False,False,0.0,28.0,0,False,False,0.0
1835,Midnight in the Garden of Good and Evil,27,R,Crime,155.0,37000.0,6.6,35000000.0,0.717293,67.0,12,True,False,3.75715169226652,31.0,6,True,False,0.979353831313131
1836,Good Burger,27,PG,Comedy,95.0,27000.0,5.7,9000000.0,2.634777,34.0,0,False,False,0.0,19.0,0,False,False,0.0
1837,The Edge,27,R,Action,117.0,70000.0,6.9,30000000.0,1.4437431333333333,47.0,1,False,False,0.3974516896551724,60.0,5,True,False,0.6847263082424243
1838,My Best Friend's Wedding,27,PG-13,Comedy,105.0,134000.0,6.3,38000000.0,7.876015921052631,35.0,1,False,False,1.720253,30.0,4,False,False,4.595853833709717
1839,Anaconda,27,PG-13,Action,89.0,99000.0,4.8,45000000.0,3.041905933333333,46.0,1,False,False,3.7858351555555556,59.0,2,False,True,0.4547048660130719
1840,Tomorrow Never Dies,27,PG-13,Action,119.0,185000.0,6.5,110000000.0,3.0273733454545453,52.0,7,False,True,1.6436806616623978,44.0,1,False,False,5.869900566666667
1841,Speed 2: Cruise Control,27,PG-13,Action,121.0,76000.0,3.9,160000000.0,1.0281754125,54.0,2,False,False,7.687345239130435,33.0,2,False,False,7.514271931818182
1842,The Saint,27,PG-13,Action,116.0,64000.0,6.2,68000000.0,1.7362250588235295,47.0,5,False,True,2.27357405929694,38.0,7,False,True,1.6259218649164577
1843,Lost Highway,27,R,Other,134.0,134000.0,7.6,15000000.0,0.2469032,51.0,4,True,False,1.040220957236842,44.0,3,False,False,3.1239438409523808
1844,The Full Monty,27,R,Comedy,91.0,101000.0,7.2,3500000.0,10.0,33.0,0,False,False,0.0,36.0,0,False,False,0.0
1845,Spawn,27,PG-13,Action,96.0,65000.0,5.2,40000000.0,2.19600105,41.0,0,False,False,0.0,30.0,0,False,False,0.0
1846,Seven Years in Tibet,27,PG-13,Adventure,136.0,134000.0,7.1,70000000.0,1.8779668857142857,54.0,1,False,False,1.6770092,34.0,4,True,False,2.3821729194444448
1847,Cop Land,27,R,Crime,105.0,89000.0,6.9,15000000.0,2.9908124666666667,34.0,0,False,False,0.0,51.0,20,True,True,3.117905863779672
1848,Gummo,27,R,Comedy,89.0,33000.0,6.7,1300000.0,0.08984538461538462,24.0,0,False,False,0.0,25.0,0,False,False,0.0
1849,In & Out,27,PG-13,Comedy,90.0,40000.0,6.4,35000000.0,1.8244836857142857,53.0,4,False,False,1.9554820938644688,50.0,3,False,False,1.5657948093203091
1850,Wilde,27,R,Biography,118.0,15000.0,6.9,10000000.0,0.2158775,48.0,0,False,False,0.0,40.0,0,False,False,0.0
1851,Chasing Amy,27,R,Comedy,113.0,134000.0,7.2,250000.0,10.0,27.0,2,True,False,5.1326600625,25.0,0,False,False,0.0
1852,U Turn,27,R,Crime,125.0,50000.0,6.7,19000000.0,0.35168936842105264,51.0,9,True,False,3.5331995573193233,37.0,6,False,True,2.553929064395844
1853,Conspiracy Theory,27,R,Action,135.0,96000.0,6.7,75000000.0,1.8264377866666666,67.0,10,True,False,3.746911025667385,41.0,15,True,False,4.258585020342191
1854,Breakdown,27,R,Crime,93.0,51000.0,6.9,36000000.0,1.3933095555555555,36.0,0,False,False,0.0,46.0,10,True,False,1.9890404602510827
1855,G.I. Jane,27,R,Action,125.0,75000.0,6.0,50000000.0,0.96338312,60.0,7,True,False,1.5109615505953262,35.0,6,False,True,2.1595827084848485
1856,The Jackal,27,R,Action,124.0,109000.0,6.4,60000000.0,2.655504666666667,40.0,4,False,False,1.5800680872670807,42.0,10,True,True,2.231434461036758
1857,Kiss the Girls,27,R,Crime,115.0,68000.0,6.6,27000000.0,2.2417730740740742,32.0,1,False,False,0.07568085714285715,60.0,3,True,False,7.703281385858586
1858,Vegas Vacation,27,PG,Comedy,93.0,46000.0,6.0,25000000.0,1.4560144,36.0,0,False,False,0.0,54.0,14,True,True,2.8340548566053982
1859,The Devil's Own,27,R,Action,111.0,62000.0,6.2,90000000.0,1.5645283,69.0,5,True,True,3.7440068780555555,55.0,13,True,False,5.154951784987654
1860,Amistad,27,R,Biography,155.0,73000.0,7.3,36000000.0,1.2285955833333333,51.0,10,True,False,7.37678656875192,33.0,0,False,False,0.0
1861,The Postman,27,R,Action,177.0,70000.0,6.1,80000000.0,0.220327925,42.0,1,True,False,10.0,42.0,13,True,False,4.1762483649439455
1862,Mimic,27,R,Horror,105.0,47000.0,6.0,30000000.0,0.8493601,33.0,1,False,False,0.310696,30.0,0,False,False,0.0
1863,Fierce Creatures,27,PG-13,Comedy,93.0,24000.0,6.4,25000000.0,0.3752504,58.0,8,False,False,0.9671118435546984,58.0,2,True,False,4.996786188888889
1864,Grosse Pointe Blank,27,R,Action,107.0,90000.0,7.3,15000000.0,1.8722904666666667,55.0,0,False,False,0.0,31.0,6,True,False,0.979353831313131
1865,Mortal Kombat: Annihilation,27,PG-13,Action,95.0,51000.0,3.7,30000000.0,1.7125620333333333,41.0,0,False,False,0.0,37.0,0,False,False,0.0
1866,Spice World,27,PG,Comedy,93.0,34000.0,3.5,25000000.0,1.17370368,52.0,0,False,False,0.0,22.0,0,False,False,0.0
1867,Selena,27,PG,Biography,127.0,26000.0,6.8,20000000.0,1.7640897,48.0,1,False,False,2.0144314545454547,28.0,0,False,False,0.0
1868,Happy Together,27,PG-13,Drama,96.0,25000.0,7.7,4200000.0,0.1394697619047619,41.0,0,False,False,0.0,41.0,1,True,False,1.53065175
1869,The Borrowers,27,PG,Adventure,89.0,20000.0,5.9,29000000.0,0.7799858275862069,35.0,1,False,False,1.9019925,45.0,3,False,True,3.480703480490524
1870,The Peacemaker,27,R,Action,124.0,55000.0,6.0,50000000.0,2.2092628,45.0,0,False,False,0.0,36.0,0,False,False,0.0
1871,Volcano,27,PG-13,Action,104.0,73000.0,5.5,90000000.0,1.3647052,54.0,1,False,False,10.0,51.0,1,False,False,0.16364633333333334
1872,Mousehunt,27,PG,Comedy,98.0,53000.0,6.5,38000000.0,3.2215102368421054,33.0,0,False,False,0.0,41.0,0,False,False,0.0
1873,Beverly Hills Ninja,27,PG-13,Action,88.0,40000.0,5.6,18000000.0,1.748912111111111,51.0,2,False,True,5.330423675,33.0,0,False,False,0.0
1874,Murder at 1600,27,R,Action,107.0,29000.0,6.1,40000000.0,0.645117675,41.0,3,False,False,3.2733813222222223,35.0,7,False,True,2.303568947795785
1875,Flubber,27,PG,Comedy,93.0,86000.0,5.3,80000000.0,2.224715325,38.0,1,False,False,5.813353857142857,46.0,13,True,True,3.7748765552239982
1876,Orgazmo,27,Other,Comedy,94.0,35000.0,6.1,1000000.0,0.602302,28.0,0,False,False,0.0,28.0,0,False,False,0.0
1877,The Ice Storm,27,R,Drama,112.0,54000.0,7.4,18000000.0,0.44655894444444444,43.0,2,True,False,7.67244125,50.0,3,False,False,1.5657948093203091
1878,Soul Food,27,R,Comedy,115.0,7400.0,7.0,7500000.0,5.826780666666667,28.0,0,False,False,0.0,34.0,0,False,False,0.0
1879,Children of Heaven,27,PG,Drama,89.0,68000.0,8.3,180000.0,5.188516666666667,38.0,0,False,False,0.0,55.0,0,False,False,0.0
1880,Double Team,27,R,Action,93.0,32000.0,4.8,30000000.0,0.3812779,47.0,0,False,False,0.0,37.0,14,False,True,4.155730014136023
1881,The Relic,27,R,Horror,110.0,26000.0,5.8,40000000.0,0.8489152,54.0,5,False,False,1.712302666822751,33.0,1,False,True,0.28630084615384616
1882,An American Werewolf in Paris,27,R,Comedy,105.0,24000.0,5.1,25000000.0,1.06281852,38.0,0,False,False,0.0,27.0,0,False,False,0.0
1883,Bean,27,PG-13,Adventure,89.0,100000.0,6.5,18000000.0,10.0,45.0,1,False,False,0.087791,42.0,0,False,False,0.0
1884,Wag the Dog,27,R,Comedy,97.0,80000.0,7.1,15000000.0,4.283767533333333,55.0,12,True,True,3.185047572960782,60.0,6,True,False,4.5536585786706345
1885,Absolute Power,27,R,Action,121.0,52000.0,6.7,50000000.0,1.0013662,67.0,12,True,False,3.75715169226652,67.0,15,True,True,3.5248189703386514
1886,Wishmaster,27,R,Other,90.0,21000.0,5.8,5000000.0,3.1477538,33.0,0,False,False,0.0,29.0,0,False,False,0.0
1887,Jungle 2 Jungle,27,PG,Comedy,105.0,23000.0,5.2,32000000.0,1.8727380625,52.0,1,False,False,8.660879863636364,44.0,1,False,False,8.660879863636364
1888,Private Parts,27,R,Biography,109.0,35000.0,6.9,28000000.0,1.4725285357142857,50.0,1,False,False,3.8813446666666667,43.0,0,False,False,0.0
1889,Picture Perfect,27,PG-13,Comedy,101.0,19000.0,5.5,10000000.0,4.4332015,43.0,1,False,False,0.3045482333333333,28.0,0,False,False,0.0
1890,Money Talks,27,R,Action,97.0,28000.0,6.2,25000000.0,1.93630444,28.0,0,False,False,0.0,32.0,12,True,False,2.714972984573837
1891,Switchback,27,R,Crime,118.0,13000.0,6.4,37000000.0,0.1754772972972973,41.0,0,False,False,0.0,51.0,4,True,False,2.676631730059524
1892,Nothing to Lose,27,R,Action,98.0,45000.0,6.7,25000000.0,1.77920156,36.0,1,False,False,7.079517766666667,32.0,1,False,False,4.449975375
1893,Steel,27,PG-13,Action,97.0,12000.0,2.9,16000000.0,0.10693575,55.0,1,False,False,1.4420058666666666,25.0,1,False,True,0.9468631
1894,Eve's Bayou,27,R,Drama,109.0,9100.0,7.3,6000000.0,2.4737313333333333,36.0,0,False,False,0.0,49.0,0,False,False,0.0
1895,Kundun,27,PG-13,Biography,134.0,27000.0,7.0,28000000.0,0.20302817857142857,55.0,9,True,False,2.1232238240585715,20.0,0,False,False,0.0
1896,Fire Down Below,27,R,Action,105.0,17000.0,5.1,60000000.0,0.2704741333333333,46.0,0,False,False,0.0,45.0,8,False,True,2.7947002639484126
1897,Air Bud,27,PG,Comedy,98.0,17000.0,5.3,3000000.0,7.714833,44.0,0,False,False,0.0,45.0,0,False,False,0.0
1898,The Opposite of Sex,27,R,Comedy,105.0,20000.0,6.4,5000000.0,1.1762734,42.0,0,False,False,0.0,17.0,0,False,False,0.0
