id,title,rating,genre,runtime,age,popularity,score,is_acclaimed,is_panned,budget_efficiency,is_blockbuster,is_indie,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
1664,Mission: Impossible,PG-13,Action,medium,28,very-high,7.1,False,False,high,False,False,56.0,10,True,False,1.9182037941329333,34.0,11,True,True,5.43263011604145
1665,Matilda,PG,Comedy,medium,28,very-high,6.9,False,False,low,False,False,52.0,3,False,False,3.7117188410256414,52.0,3,False,False,1.799040721978022
1666,Twister,PG-13,Action,medium,28,very-high,6.4,False,False,high,False,False,53.0,1,False,False,10.0,33.0,0,False,False,0.0
1667,Happy Gilmore,PG-13,Comedy,medium,28,very-high,7.0,False,False,high,False,False,50.0,1,False,True,7.2270891,30.0,1,False,False,2.6488734
1668,101 Dalmatians,G,Adventure,medium,28,very-high,5.7,False,False,high,False,False,38.0,5,False,False,4.4253621576811595,49.0,2,True,False,1.4501190357142857
1669,Crash,Other,Drama,medium,28,high,6.4,False,False,low,False,True,53.0,5,True,False,1.4516587334966915,36.0,1,False,False,10.0
1670,Jerry Maguire,R,Comedy,long,28,very-high,7.3,False,False,high,False,False,39.0,0,False,False,0.0,34.0,11,True,True,5.43263011604145
1671,The Rock,R,Action,long,28,very-high,7.4,True,False,high,False,False,31.0,1,False,False,7.442474947368421,66.0,10,True,False,2.573000042670959
1672,A Time to Kill,R,Crime,long,28,very-high,7.5,True,False,high,False,False,57.0,8,True,True,2.7552837200587605,27.0,0,False,False,0.0
1673,The Craft,R,Drama,medium,28,high,6.4,False,False,mid,False,False,31.0,1,False,False,2.4492745,24.0,0,False,False,0.0
1674,Primal Fear,R,Crime,long,28,very-high,7.7,True,False,high,False,False,52.0,0,False,False,0.0,47.0,12,False,True,2.7282899260479643
1675,Mars Attacks!,PG-13,Comedy,medium,28,very-high,6.3,False,False,mid,False,False,38.0,6,True,False,4.956537596296296,59.0,10,True,True,1.0423818938557252
1676,The English Patient,R,Drama,long,28,very-high,7.4,True,False,high,False,False,42.0,1,False,False,0.24041723076923077,34.0,2,True,False,0.49511828686635945
1677,The Long Kiss Goodnight,R,Action,long,28,high,6.8,False,False,mid,False,False,37.0,7,False,True,1.8749935601250927,40.0,2,False,True,0.24692393571428572
1678,Bottle Rocket,R,Comedy,medium,28,high,7.0,False,False,low,False,True,27.0,0,False,False,0.0,25.0,0,False,False,0.0
1679,Stealing Beauty,R,Drama,medium,28,mid,6.6,False,False,low,False,False,55.0,2,False,False,0.11090366571428571,48.0,4,False,False,0.2453201315122378
1680,Bound,R,Crime,medium,28,high,7.3,False,False,low,False,True,31.0,0,False,False,0.0,38.0,0,False,False,0.0
1681,Sling Blade,R,Drama,long,28,high,8.0,True,False,high,False,True,41.0,0,False,False,0.0,41.0,0,False,False,0.0
1682,The Mirror Has Two Faces,PG-13,Comedy,long,28,mid,6.6,False,False,low,False,False,54.0,2,False,False,2.922247441666667,54.0,3,False,False,2.3608316544444445
1683,The Birdcage,R,Comedy,medium,28,high,7.1,False,False,high,False,False,65.0,7,False,False,2.35084496187384,45.0,11,True,True,3.799505459823214
1684,That Thing You Do!,PG,Comedy,medium,28,high,6.9,False,False,mid,False,False,40.0,0,False,False,0.0,40.0,15,True,False,5.939522333429078
1685,The Island of Dr. Moreau,PG-13,Horror,medium,28,mid,4.5,False,True,mid,False,False,66.0,1,False,False,0.5603856551724138,33.0,0,False,False,0.0
1686,Kingpin,PG-13,Comedy,medium,28,high,6.9,False,False,low,False,False,38.0,0,False,False,0.0,35.0,2,False,False,1.02917867605042
1687,The Hunchback of Notre Dame,G,Animation,medium,28,very-high,7.0,False,False,high,False,False,36.0,1,True,False,10.0,34.0,3,False,True,2.1180704416666667
1688,The Frighteners,R,Comedy,medium,28,high,7.1,False,False,low,False,False,35.0,2,True,False,0.3453506666666667,35.0,9,True,False,4.556662824938271
1689,Eraser,R,Action,medium,28,very-high,6.1,False,False,mid,False,False,38.0,3,False,False,6.7960505321637426,49.0,16,True,True,4.264093432590823
1690,Striptease,R,Comedy,medium,28,mid,4.5,False,True,mid,False,False,51.0,3,False,False,1.6979084755555556,34.0,3,False,True,2.1180704416666667
1691,Star Trek: First Contact,PG-13,Action,medium,28,very-high,7.6,True,False,high,False,False,44.0,0,False,False,0.0,56.0,1,False,False,3.3734607142857143
1692,Swingers,R,Comedy,medium,28,high,7.2,False,False,high,False,True,31.0,0,False,False,0.0,26.0,0,False,False,0.0
1693,Escape from L.A.,R,Action,medium,28,high,5.7,False,False,low,False,False,48.0,11,True,False,2.6650882505816367,45.0,8,True,False,2.1454043991774894
1694,The Cable Guy,PG-13,Comedy,medium,28,very-high,6.1,False,False,mid,False,False,31.0,1,False,False,2.9001353913043477,34.0,4,False,False,8.556836041666667
1695,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,R,Comedy,short,28,high,6.6,False,False,high,False,True,40.0,0,False,False,0.0,25.0,0,False,False,0.0
1696,Thinner,R,Other,medium,28,mid,5.8,False,False,mid,False,True,53.0,2,False,False,3.8399400555555556,36.0,2,False,True,0.2669306818181818
1697,Hard Eight,R,Crime,medium,28,mid,7.2,False,False,low,False,True,26.0,0,False,False,0.0,65.0,0,False,False,0.0
1698,The Nutty Professor,PG-13,Comedy,medium,28,very-high,5.6,False,False,high,False,False,38.0,1,False,False,7.1478264,35.0,11,True,True,4.556164018747919
1699,Hamlet,PG-13,Drama,long,28,mid,7.7,True,False,low,False,False,36.0,5,True,False,1.8028235503030303,36.0,3,True,False,1.9044587171717169
1700,Big Night,R,Drama,medium,28,mid,7.3,False,False,mid,False,True,35.0,0,False,False,0.0,43.0,0,False,False,0.0
1701,The Ghost and the Darkness,R,Adventure,medium,28,high,6.8,False,False,low,False,False,38.0,4,False,True,1.7500610214285715,52.0,10,True,False,4.815893362153453
1702,Courage Under Fire,R,Action,medium,28,high,6.6,False,False,mid,False,False,44.0,3,True,False,3.802228310021787,42.0,5,True,False,0.9355784414350401
1703,The First Wives Club,PG,Comedy,medium,28,mid,6.4,False,False,high,False,False,53.0,2,False,False,5.6764576,51.0,5,False,False,2.208517920735931
1704,Set It Off,R,Action,long,28,mid,6.9,False,False,high,False,True,27.0,1,False,False,8.061690857142857,25.0,0,False,False,0.0
1705,James and the Giant Peach,PG,Animation,short,28,high,6.7,False,False,low,False,False,44.0,1,True,False,5.082847055555556,11.0,0,False,False,0.0
1706,DragonHeart,PG-13,Action,medium,28,high,6.5,False,False,mid,False,False,47.0,1,False,False,4.536695928571429,42.0,5,False,True,1.5386845725568767
1707,Executive Decision,R,Action,long,28,high,6.4,False,False,mid,False,False,49.0,0,False,False,0.0,45.0,8,True,False,2.1454043991774894
1708,Bio-Dome,PG-13,Comedy,short,28,mid,4.4,False,True,low,False,False,14.0,0,False,False,0.0,28.0,0,False,False,0.0
1709,Jack,PG-13,Comedy,medium,28,high,5.8,False,False,mid,False,False,57.0,8,True,False,1.797645004227854,45.0,11,True,True,3.799505459823214
1710,White Squall,PG-13,Adventure,long,28,mid,6.6,False,False,low,False,False,59.0,6,True,False,1.7176468090278807,47.0,13,True,False,1.0866936274978858
1711,Broken Arrow,R,Action,medium,28,high,6.0,False,False,high,False,False,50.0,1,False,False,4.121648722222222,42.0,8,True,True,3.3736132739092044
1712,Emma,PG,Comedy,long,28,mid,6.7,False,False,high,False,True,38.0,0,False,False,0.0,24.0,0,False,False,0.0
1713,Chain Reaction,PG-13,Action,medium,28,mid,5.7,False,False,mid,False,False,50.0,5,True,False,3.7741431304761903,32.0,6,False,False,3.2209640933150183
1714,Kama Sutra: A Tale of Love,Unrated,Crime,medium,28,mid,6.0,False,False,mid,False,True,39.0,0,False,False,0.0,27.0,0,False,False,0.0
1715,The Crucible,PG-13,Drama,long,28,mid,6.8,False,False,low,False,False,40.0,1,False,False,0.23124742252271732,39.0,4,True,False,2.1215671339366513
1716,Waiting for Guffman,R,Comedy,short,28,mid,7.5,True,False,low,False,True,48.0,1,False,False,0.0234926,48.0,0,False,False,0.0
1717,Secrets & Lies,R,Comedy,long,28,mid,8.0,True,False,mid,False,True,53.0,0,False,False,0.0,39.0,0,False,False,0.0
1718,Daylight,PG-13,Action,medium,28,high,5.9,False,False,mid,False,False,47.0,1,False,False,4.536695928571429,50.0,19,True,True,3.1772611270049183
1719,Last Man Standing,R,Action,medium,28,high,6.4,False,False,low,False,False,54.0,11,False,False,1.697815929173961,41.0,9,True,True,2.4009852203891007
1720,The Arrival,PG-13,Other,medium,28,mid,6.2,False,False,low,False,False,41.0,0,False,False,0.0,31.0,11,True,False,2.9106493249896404
1721,Ransom,R,Action,long,28,very-high,6.7,False,False,high,False,False,42.0,9,True,False,4.955076467816443,40.0,14,True,False,4.28643691375949
1722,Beavis and Butt-Head Do America,PG-13,Animation,short,28,high,6.8,False,False,high,False,False,34.0,0,False,False,0.0,34.0,0,False,False,0.0
1723,Fly Away Home,PG,Adventure,medium,28,mid,6.8,False,False,mid,False,False,59.0,1,False,False,0.19032996551724138,41.0,2,False,False,1.8066317467532467
1724,Tin Cup,R,Comedy,long,28,mid,6.4,False,False,mid,False,False,51.0,2,False,False,4.06971025974026,41.0,12,True,False,4.424538343504089
1725,Barb Wire,R,Action,medium,28,mid,3.4,False,True,low,False,True,48.0,0,False,False,0.0,29.0,0,False,False,0.0
1726,The Phantom,PG,Action,medium,28,mid,5.0,False,True,low,False,False,53.0,3,False,False,3.0262784855072464,30.0,1,False,False,1.622242
1727,The Fan,R,Action,medium,28,mid,5.9,False,False,low,False,False,52.0,7,True,False,4.1005046652649755,53.0,16,True,False,1.4345625814373537
1728,Eye for an Eye,R,Crime,medium,28,mid,6.2,False,False,mid,False,False,70.0,4,False,True,1.362384607905983,50.0,4,False,True,1.4044158466666665
1729,Trees Lounge,R,Comedy,medium,28,mid,7.1,False,False,low,False,True,39.0,0,False,False,0.0,39.0,1,True,False,2.22358
1730,The People vs. Larry Flynt,R,Biography,long,28,high,7.3,False,False,low,False,False,64.0,2,True,False,1.4634529621212122,35.0,2,False,False,1.02917867605042
1731,Freeway,R,Comedy,medium,28,mid,6.8,False,False,low,False,True,44.0,0,False,False,0.0,20.0,0,False,False,0.0
1732,Kazaam,PG,Comedy,medium,28,mid,3.0,False,True,low,False,False,53.0,3,False,False,1.0671336292637357,24.0,0,False,False,0.0
1733,Down Periscope,PG-13,Comedy,medium,28,mid,6.2,False,False,mid,False,False,51.0,5,False,True,2.0077546492048457,41.0,0,False,False,0.0
1734,Mulholland Falls,R,Crime,medium,28,mid,6.3,False,False,low,False,False,46.0,0,False,False,0.0,55.0,11,False,True,1.7827570178732535
1735,Jingle All the Way,PG,Adventure,short,28,high,5.6,False,False,mid,False,False,44.0,2,False,True,4.8035393623188405,49.0,16,True,True,4.264093432590823
1736,She's the One,R,Comedy,medium,28,mid,6.0,False,False,mid,False,True,28.0,1,False,False,10.0,28.0,0,False,False,0.0
1737,Shine,PG-13,Biography,medium,28,high,7.7,True,False,high,False,True,43.0,0,False,False,0.0,45.0,0,False,False,0.0
1738,Maximum Risk,R,Action,medium,28,mid,5.5,False,False,low,False,False,41.0,1,False,False,0.8359717,36.0,12,False,True,4.640564109269804
1739,Lone Star,R,Drama,long,28,mid,7.4,True,False,mid,False,True,46.0,8,True,False,2.629936941441441,45.0,1,True,False,0.4200895
1740,Michael Collins,R,Biography,long,28,mid,7.2,False,False,low,False,False,46.0,4,True,False,1.7386949225490196,44.0,4,True,False,3.6641662946428575
1741,Phenomenon,PG,Drama,long,28,high,6.4,False,False,high,False,False,33.0,3,False,True,8.15386158974359,42.0,8,True,True,3.3736132739092044
1742,Harriet the Spy,PG,Comedy,medium,28,low,5.9,False,False,mid,False,False,29.0,0,False,False,0.0,11.0,0,False,False,0.0
1743,Flipper,PG,Adventure,medium,28,mid,5.3,False,True,low,False,False,39.0,1,False,False,2.2682326666666666,57.0,3,False,False,6.75919928
1744,Evita,PG,Biography,long,28,mid,6.3,False,False,mid,False,False,52.0,8,True,False,0.9528353089775911,38.0,2,False,True,0.43608567156862743
1745,Bordello of Blood,R,Comedy,short,28,mid,5.4,False,True,low,False,False,50.0,0,False,False,0.0,43.0,0,False,False,0.0
1746,Spy Hard,PG-13,Action,short,28,mid,5.4,False,True,mid,False,False,52.0,0,False,False,0.0,70.0,4,True,False,3.1015223092391304
1747,Marvin's Room,PG-13,Drama,medium,28,mid,6.7,False,False,low,False,False,50.0,0,False,False,0.0,47.0,9,True,False,2.4804451014246407
1748,Multiplicity,PG-13,Comedy,medium,28,mid,6.1,False,False,low,False,False,52.0,4,True,True,4.1057536036529685,45.0,8,True,True,3.7696331158991225
1749,Everyone Says I Love You,R,Comedy,medium,28,mid,6.7,False,False,low,False,False,61.0,15,True,False,1.02783752818493,61.0,7,True,False,0.7250396104119428
1750,A Very Brady Sequel,PG-13,Comedy,medium,28,mid,5.8,False,False,mid,False,False,36.0,0,False,False,0.0,47.0,2,False,False,2.1770290833333332
1751,The Crow: City of Angels,R,Action,short,28,mid,4.7,False,True,mid,False,False,40.0,0,False,False,0.0,32.0,0,False,False,0.0
1752,Basquiat,R,Biography,medium,28,mid,6.9,False,False,low,False,True,45.0,0,False,False,0.0,31.0,0,False,False,0.0
1753,The Quest,PG-13,Action,medium,28,mid,5.6,False,False,mid,False,False,36.0,0,False,False,0.0,36.0,12,False,True,4.640564109269804
1754,Hellraiser: Bloodline,R,Horror,short,28,mid,5.1,False,True,mid,False,True,34.0,0,False,False,0.0,30.0,0,False,False,0.0
1755,Manny & Lo,R,Comedy,short,28,low,6.6,False,False,mid,False,True,35.0,0,False,False,0.0,12.0,0,False,False,0.0
1756,The Chamber,R,Crime,medium,28,mid,6.0,False,False,low,False,False,43.0,3,True,True,0.5496044465158371,26.0,0,False,False,0.0
1757,Blood and Wine,R,Crime,medium,28,low,6.0,False,False,low,False,False,63.0,4,False,True,0.9448966875000001,59.0,10,True,True,1.0423818938557252
1758,Jude,R,Drama,long,28,mid,6.9,False,False,low,False,True,35.0,0,False,False,0.0,32.0,0,False,False,0.0
1759,Bulletproof,R,Action,short,28,mid,5.8,False,False,low,False,False,45.0,3,False,False,2.2319472612612614,36.0,2,False,True,2.1437165833333336
1760,Mad Dog Time,R,Comedy,medium,28,low,5.4,False,True,low,False,True,48.0,0,False,False,0.0,57.0,0,False,False,0.0
1761,Mrs. Winterbourne,PG-13,Comedy,medium,28,low,6.2,False,False,low,False,False,58.0,8,False,True,1.9434961885576925,62.0,3,True,False,5.934516444444445
1762,The Glimmer Man,R,Action,medium,28,mid,5.4,False,True,low,False,False,38.0,0,False,False,0.0,44.0,7,False,True,3.1293359714965985
1763,Up Close & Personal,PG-13,Drama,long,28,mid,6.2,False,False,mid,False,False,47.0,1,True,False,10.0,60.0,6,True,False,3.3331040857444036
1764,The Juror,R,Crime,medium,28,mid,5.7,False,False,low,False,False,52.0,2,False,False,2.382224805263158,34.0,3,False,True,2.1180704416666667
1765,Flirting with Disaster,R,Comedy,medium,28,mid,6.7,False,False,mid,False,True,38.0,1,False,False,6.79868,31.0,0,False,False,0.0
1766,Joe's Apartment,PG-13,Comedy,short,28,mid,5.5,False,False,low,False,False,29.0,0,False,False,0.0,22.0,0,False,False,0.0
1767,Ghosts of Mississippi,PG-13,Drama,long,28,mid,6.7,False,False,low,False,False,49.0,9,True,True,3.4594480515844914,38.0,3,True,False,3.064714155555555
1768,The Preacher's Wife,PG,Comedy,long,28,mid,5.6,False,False,mid,False,False,53.0,4,True,False,3.510061444153226,42.0,5,True,False,0.9355784414350401
1769,If Lucy Fell,R,Comedy,medium,28,low,4.9,False,True,low,False,True,34.0,0,False,False,0.0,31.0,0,False,False,0.0
1770,Bad Moon,R,Horror,short,28,low,5.8,False,False,low,False,True,35.0,1,False,False,0.918815,35.0,2,False,False,0.4469676354166666
1771,Carpool,PG,Comedy,short,28,low,5.0,False,True,low,False,False,73.0,2,False,False,2.846040583333333,37.0,0,False,False,0.0
1772,Before and After,PG-13,Crime,medium,28,low,6.1,False,False,low,False,False,55.0,3,False,False,1.4828347249999998,47.0,9,True,False,2.4804451014246407
1773,Citizen Ruth,R,Comedy,medium,28,low,7.0,False,False,low,False,True,35.0,0,False,False,0.0,29.0,1,False,False,0.8355494666666666
1774,Extreme Measures,R,Crime,medium,28,mid,6.2,False,False,low,False,False,55.0,7,False,True,1.9209587857187032,36.0,4,False,False,2.675870094024799
1775,A Thin Line Between Love and Hate,R,Comedy,medium,28,low,5.7,False,False,high,False,True,31.0,0,False,False,0.0,31.0,0,False,False,0.0
1776,The Whole Wide World,PG,Biography,medium,28,low,7.1,False,False,low,False,True,47.0,0,False,False,0.0,37.0,0,False,False,0.0
1777,Dear God,PG,Comedy,medium,28,low,5.4,False,True,low,False,False,62.0,5,False,True,3.02505723661442,33.0,0,False,False,0.0
1778,The Pallbearer,PG-13,Comedy,medium,28,low,5.0,False,True,low,False,True,30.0,0,False,False,0.0,30.0,0,False,False,0.0
1779,Lawnmower Man 2: Beyond Cyberspace,PG-13,Action,medium,28,low,2.5,False,True,low,False,False,27.0,0,False,False,0.0,45.0,1,False,False,0.211147
1780,Curdled,R,Comedy,short,28,low,5.9,False,False,low,False,True,31.0,0,False,False,0.0,33.0,1,False,True,0.23068954
1781,Eddie,PG-13,Comedy,medium,28,low,5.2,False,True,mid,False,False,46.0,1,False,True,0.9413245,41.0,4,False,True,3.716462824884793
1782,The Adventures of Pinocchio,G,Adventure,medium,28,low,5.2,False,True,low,False,False,40.0,2,False,True,5.322344196969697,68.0,1,True,False,0.9607737894736842
1783,City Hall,R,Drama,medium,28,mid,6.2,False,False,low,False,False,68.0,3,False,False,3.572392428320802,56.0,10,True,True,2.404093891093261
1784,Twelfth Night,PG,Comedy,long,28,low,7.2,False,False,low,False,True,56.0,1,False,False,0.03266423529411765,30.0,1,False,False,0.03266423529411765
1785,Mary Reilly,R,Drama,medium,28,mid,5.8,False,False,low,False,False,55.0,2,True,False,1.4704702976190476,29.0,3,False,False,6.040007934307991
1786,My Fellow Americans,PG-13,Adventure,medium,28,mid,6.5,False,False,mid,False,False,34.0,1,False,False,1.7044199333333334,71.0,3,True,False,1.2156889245614035
1787,Sgt. Bilko,PG,Comedy,medium,28,mid,5.8,False,False,low,False,False,53.0,3,True,False,2.5786095022222226,51.0,9,True,True,2.4411076247189842
1788,Heaven's Prisoners,R,Drama,long,28,low,5.8,False,False,low,False,False,35.0,3,False,False,0.5379884641203704,38.0,3,True,False,3.064714155555555
1789,Girl 6,R,Comedy,medium,28,low,5.2,False,True,low,False,False,39.0,8,True,False,3.2103080678305025,32.0,0,False,False,0.0
1790,Larger Than Life,PG,Comedy,medium,28,low,5.6,False,False,low,False,False,27.0,2,False,False,0.6109357,46.0,8,True,False,4.289876894206029
1791,The Stupids,PG,Adventure,medium,28,low,4.2,False,True,low,False,False,46.0,11,True,False,2.9328833221896957,37.0,0,False,False,0.0
1792,The Funeral,R,Crime,medium,28,low,6.6,False,False,low,False,False,45.0,4,False,False,0.6700008624818578,53.0,5,False,False,1.1276701774213835
1793,Schizopolis,Unrated,Comedy,medium,28,low,6.8,False,False,low,False,True,33.0,4,True,False,2.5826307834353144,33.0,0,False,False,0.0
1794,Alaska,PG,Adventure,medium,28,low,5.8,False,False,low,False,False,41.0,0,False,False,0.0,14.0,0,False,False,0.0
1795,Surviving Picasso,R,Biography,long,28,low,6.4,False,False,low,False,False,68.0,3,True,False,2.9132341015873013,59.0,4,True,False,0.8243243228030304
1796,Kansas City,R,Crime,medium,28,low,6.3,False,False,low,False,False,71.0,5,True,True,1.3651700338422035,34.0,1,False,False,0.306381
1797,Fled,R,Action,medium,28,low,5.4,False,True,low,False,False,38.0,1,False,False,2.9377102,35.0,3,False,False,1.5254589793123545
1798,Unforgettable,R,Drama,medium,28,low,6.0,False,False,low,False,False,40.0,3,False,False,0.9069278583333332,42.0,2,False,False,0.5605862777777778
