name,actor_num_movies,actor_profit_mean,actor_profit_std,actor_score_mean,actor_score_std
Dennis Miller,1,-0.5553042307692307,0.0,5.4,0.0
Vincent Perez,1,0.37825284615384613,0.0,4.7,0.0
Jeffrey Wright,2,0.28676084416666664,0.529308331911743,6.800000000000001,0.14142135623730964
Bruce Ramsay,1,1.3342215,0.0,5.1,0.0
Scarlett Johansson,11,1.864921995115018,3.2136992066740584,6.418181818181819,0.625808567883473
Chris O'Donnell,2,-0.41271781196078433,0.19300480729403602,5.55,0.636396103067893
Christopher Eccleston,1,-0.9415508571428571,0.0,6.9,0.0
Michael J. Pollard,1,-0.98651575,0.0,5.4,0.0
Ben Stiller,24,1.900501314966724,2.1117492055048404,6.154166666666668,0.6801401177038043
Jerry O'Connell,1,-0.6446912307692307,0.0,5.5,0.0
Sarah Jessica Parker,4,2.0926351972527475,2.474555917650852,5.175,0.5737304826019501
Tom Arnold,3,-0.8531533618814476,0.04799381324272741,4.6,0.3999999999999999
Martin Lawrence,10,1.3177858531207653,1.7711556552380572,5.42,0.6908931417616861
Vincent D'Onofrio,1,-0.7109561538461538,0.0,7.1,0.0
Greg Kinnear,4,1.409424889069264,4.0596467478033205,6.1,0.5999999999999996
David Schwimmer,1,-0.2929515,0.0,5.0,0.0
Theresa Randle,1,-0.5883384166666666,0.0,5.2,0.0
Steven Soderbergh,1,-0.95768,0.0,6.8,0.0
Thora Birch,1,-0.48565395652173915,0.0,5.8,0.0
Illeana Douglas,1,-0.8679374,0.0,6.7,0.0
Matt LeBlanc,1,-0.8157341666666666,0.0,2.7,0.0
Mark Wahlberg,24,1.7937444421002275,2.218274593442099,6.504166666666667,0.8094438061794771
Casper Van Dien,1,0.1544226380952381,0.0,7.2,0.0
Pam Grier,1,2.3061505833333333,0.0,7.5,0.0
Alex D. Linz,2,0.608357376875,1.2204255988422386,4.95,0.636396103067893
Tate Donovan,1,1.9730835411764707,0.0,7.3,0.0
Matt Damon,25,1.0411878127010072,1.3054682618725422,6.763999999999999,0.740427804268136
Jennifer Love Hewitt,3,2.5211127515837104,3.4867011745772754,5.633333333333333,0.9018499505645788
Meg Ryan,5,1.0896150849487178,0.8809319095690399,6.04,0.8905054744357275
Matthew Perry,2,0.08438311379310343,0.5511024594517214,5.699999999999999,0.5656854249492379
Kel Mitchell,1,1.634777,0.0,5.7,0.0
Robert Carlyle,1,72.69675685714286,0.0,7.2,0.0
Michael Jai White,2,0.1491310422413793,1.4804977630138685,6.300000000000001,1.5556349186104046
Nick Sutton,1,-0.9101546153846154,0.0,6.7,0.0
Stephen Fry,1,-0.7841225,0.0,6.9,0.0
Ben Affleck,21,3.55824644662466,10.095461611349258,6.342857142857143,1.1474194649610179
Djimon Hounsou,1,0.22859558333333332,0.0,7.3,0.0
Mira Sorvino,1,-0.1506399,0.0,6.0,0.0
Robin Shou,1,0.7125620333333333,0.0,3.7,0.0
Mel B,1,0.17370368,0.0,3.5,0.0
Jennifer Lopez,11,2.3128820320840333,3.468838753973924,5.79090909090909,0.6891364820622189
George Clooney,20,1.9244609776395918,2.0585949471813616,6.784999999999999,0.6063479980480204
Nathan Lane,2,1.0338142073099417,1.679655832941062,6.4,0.14142135623730964
Chris Farley,2,-0.02326301111111112,1.092020530373769,5.699999999999999,0.14142135623730964
Trey Parker,4,0.607666909672619,1.663268732381486,6.875,0.7135591542869217
Vanessa Williams,1,4.826780666666667,0.0,7.0,0.0
Mohammad Amir Naji,1,4.188516666666667,0.0,8.3,0.0
Tom Everett Scott,2,0.06944304571428572,0.00936849410943217,5.55,0.636396103067893
Rowan Atkinson,6,23.52573565129082,42.040588459624914,6.3999999999999995,0.22803508501982747
Tammy Lauren,1,2.1477538,0.0,5.8,0.0
Howard Stern,1,0.4725285357142857,0.0,6.9,0.0
Jennifer Aniston,12,1.3464511105959343,1.3280755777764164,5.858333333333333,0.3088345639315456
Samuel L. Jackson,13,0.5713552578502457,1.1398309428278324,6.43076923076923,0.792027583047265
Tenzin Thuthob Tsarong,1,-0.7969718214285715,0.0,7.0,0.0
Michael Jeter,1,6.714833,0.0,5.3,0.0
Christina Ricci,5,-0.07352323111111111,0.3563885493609109,6.18,0.7596051605933178
Jason David Frank,1,0.20198,0.0,3.7,0.0
Fran Drescher,1,-0.28207,0.0,5.5,0.0
Cameron Diaz,10,3.93045018754705,4.972364468199991,6.07,0.7071853442423077
Miguel Ferrer,1,-0.874603,0.0,6.0,0.0
Kevin Sorbo,1,-0.7962462333333333,0.0,4.9,0.0
John Leguizamo,3,0.48836190505050503,1.4447041600154589,5.966666666666666,0.8736894948054106
Angus Macfadyen,1,-0.8132275428571428,0.0,4.7,0.0
Sophie Marceau,1,-0.9754699142857143,0.0,6.3,0.0
Peter Fonda,1,2.393218888888889,0.0,7.0,0.0
Jared Leto,3,0.7766441028368792,2.9478626644543056,6.733333333333333,1.1015141094572205
Will Friedle,1,-0.9999794,0.0,5.7,0.0
Sam Rockwell,5,0.42401364571428574,1.0099702943849056,6.720000000000001,1.1476062042355817
Llyr Ifans,1,-0.9612354545454546,0.0,6.8,0.0
Christopher McDonald,1,-0.27166266666666666,0.0,5.2,0.0
Joseph Mazzello,1,-0.41424791666666666,0.0,5.3,0.0
Thomas Jane,4,0.9015237848484848,1.4152408731083024,6.25,0.6557438524302
Marlon Wayans,6,5.68451717977068,8.7499682381017,5.1,0.9316651759081691
Stephen Dillane,1,-0.9628534444444444,0.0,6.8,0.0
David Duchovny,5,0.6561570828787879,0.9755713427251791,6.3,0.620483682299543
Aaron Eckhart,6,19.911425380494503,44.74886066058406,6.0666666666666655,1.0595596569644707
Julia Ormond,3,-0.5431886761904762,0.4688597157032763,6.633333333333334,0.4932882862316248
Edward Norton,6,1.4300563352020204,2.083037734782802,7.066666666666666,1.0726913193769523
Jordana Brewster,2,1.9604150541666667,0.38871119348072014,6.15,0.4949747468305834
Ming-Na Wen,1,2.3813361555555557,0.0,7.6,0.0
Jim Caviezel,5,4.220463781194139,8.521959844854345,7.0200000000000005,0.6870225614927066
Tobey Maguire,8,1.4855059715807735,2.0941115268139403,7.0874999999999995,0.43895167322675893
Jason Schwartzman,3,0.08607585370370369,0.7870948373595584,7.033333333333334,0.5859465277082317
Rufus Sewell,1,0.007419111111111111,0.0,7.6,0.0
Kirsten Dunst,11,1.1440258018156828,2.234458742177574,6.327272727272727,0.5676106219776179
Ulrich Thomsen,1,0.27521384615384614,0.0,8.1,0.0
Sean Gullette,1,52.68586666666667,0.0,7.4,0.0
Jane Adams,1,0.35545954545454544,0.0,7.7,0.0
Cate Blanchett,11,1.5996153046072983,2.1221924616290044,7.027272727272727,0.41009976613236226
Ryan Phillippe,5,-0.0741336979808949,0.4723826861622095,6.42,0.5069516742254631
Vincent Gallo,2,-0.18817105,1.0911634148173246,6.25,1.7677669529663689
James Marsden,4,-0.09399067647435896,0.5033372719992455,6.0,0.4830458915396481
Dave Chappelle,1,1.1825025,0.0,6.7,0.0
Jeremy Theobald,1,7.080333333333333,0.0,7.5,0.0
Chris Kattan,2,1.0408545427807487,0.3629838846679745,5.45,1.0606601717798212
Jeffrey Falcon,1,-0.9269375,0.0,6.6,0.0
Chow Yun-Fat,5,2.3302979844555054,5.178122487530484,6.5200000000000005,0.8927485648266257
Norm MacDonald,1,-0.2289783076923077,0.0,6.4,0.0
Ian McKellen,5,1.4115779811601732,1.7204480109958584,7.24,0.4393176527297758
Chloë Sevigny,1,-0.622424875,0.0,6.7,0.0
Carlo Cecchi,1,-0.44338283333333334,0.0,7.6,0.0
Veronica Taylor,2,3.959898866666667,0.6999271017730919,6.199999999999999,0.14142135623730964
Nas,1,2.21313,0.0,6.2,0.0
Ian Bannen,1,17.41915,0.0,7.4,0.0
Magda Szubanski,1,-0.23186822222222223,0.0,5.8,0.0
Jessalyn Gilsig,1,-0.43723005,0.0,6.3,0.0
Ian Michael Smith,1,-0.39155283333333335,0.0,6.9,0.0
Gillian Anderson,2,-0.64252785,0.22481505513671682,7.0,0.0
Elizabeth Daily,1,4.870611458333333,0.0,5.9,0.0
LisaRaye McCoy,1,4.169218888888889,0.0,5.9,0.0
Catherine McCormack,2,-0.70538059375,0.3882574401129545,6.550000000000001,0.9192388155425116
Fernanda Montenegro,1,1.0589906896551724,0.0,8.0,0.0
Billy Crudup,4,-0.6566131192647059,0.3765292773965294,7.125,0.590903263374528
Joseph Cross,1,-0.9529708333333333,0.0,5.9,0.0
Jay Mohr,1,0.9889299,0.0,5.6,0.0
Kate Winslet,6,0.5703243267520469,1.2230210714274015,6.8999999999999995,0.589915248150105
Oprah Winfrey,1,-0.7143439125,0.0,6.0,0.0
Howie Long,1,-0.570252,0.0,4.8,0.0
Natasha Lyonne,2,0.6316172999999999,0.7510360728104742,6.65,0.07071067811865513
Kevin Gage,1,-0.3516009090909091,0.0,5.1,0.0
George Hearn,1,-0.18542413333333332,0.0,3.2,0.0
Paul Walker,7,0.5643242417982456,1.2709565868194006,5.985714285714287,1.0945753688509705
Joaquin Phoenix,12,2.345863295185614,5.39262874819945,7.058333333333334,0.6345482764546093
Jonathan Taylor Thomas,1,-0.5928554,0.0,5.5,0.0
Chris Stafford,1,0.24537,0.0,6.8,0.0
Jerry Springer,1,-0.53714485,0.0,3.2,0.0
Amy Brenneman,1,-0.0570684,0.0,6.3,0.0
Jason Biggs,6,6.004963014343435,7.719916058893644,6.266666666666667,0.6022181221672649
Ewan McGregor,13,1.4373177905238361,2.3178022732424615,6.607692307692308,0.8025600065431644
Heath Ledger,5,0.05692375172006943,0.7015465499774206,6.6,0.8366600265340753
Ron Livingston,1,0.0828256,0.0,7.7,0.0
Sarah Michelle Gellar,3,7.910819920634921,9.10883265043464,6.0,0.7549834435270749
Heather Donahue,1,4142.984983333334,0.0,6.5,0.0
James Van Der Beek,3,1.1238964945175438,1.8348896893642905,6.099999999999999,0.7810249675906652
Freddie Prinze Jr.,6,1.7513280588569515,3.7975685558842045,5.133333333333334,0.5240865068542281
Tony Goldwyn,1,2.447629376923077,0.0,7.3,0.0
Eli Marienthal,1,-0.6688559,0.0,8.0,0.0
Russell Crowe,14,0.9389341721813034,1.440790440535184,7.192857142857143,0.8861882815348384
Rob Schneider,3,2.1099991660977735,2.044671799100718,5.066666666666666,0.5507570547286104
Hilary Swank,7,2.2533331664965988,2.7751715448400347,7.014285714285714,0.8783100656536799
Rose McGowan,1,-0.10940428571428572,0.0,5.6,0.0
Diane Lane,7,0.769589050340136,1.036838606133551,6.357142857142857,0.5223572942509206
Jake Gyllenhaal,17,1.8902515201494146,3.270909906388893,7.152941176470588,0.6216084449422559
Jude Law,5,-0.006745874176284428,0.8071651074216502,6.8199999999999985,0.593295878967653
Sarah Polley,2,1.6781888576923076,1.7756975199493326,7.25,0.0707106781186545
Richard Farnsworth,1,-0.3583431,0.0,8.0,0.0
Devon Sawa,3,0.8440216184265011,2.657358662160941,6.1000000000000005,0.6557438524302001
Milla Jovovich,10,2.4017571964710784,2.1038176015974956,5.9,0.6749485577105528
Tommy Flanagan,1,6.241466666666667,0.0,7.5,0.0
Guy Pearce,5,0.6049460033333334,1.739224241056267,6.779999999999999,0.9859006035092992
Helen Mirren,9,3.144065128406039,4.356496234687324,6.377777777777777,0.901079599394218
Craig Bierko,1,0.1602555,0.0,7.1,0.0
Melissa Joan Hart,1,1.6580481176470587,0.0,5.8,0.0
Terence Stamp,1,-0.6674264,0.0,7.0,0.0
Juliette Lewis,1,-0.20549637142857144,0.0,6.5,0.0
Claire Danes,2,-0.66505981,0.09851458344538537,5.4,1.5556349186104046
Molly Shannon,1,-0.09892711764705882,0.0,5.1,0.0
Taye Diggs,3,1.724284328703704,1.6804073770318597,6.733333333333334,0.20816659994661338
Emily Watson,2,0.43001342000000004,1.6534577394917551,6.85,0.6363961030678924
Christopher Lloyd,1,-0.4330753692307692,0.0,5.1,0.0
James Levine,1,0.135932125,0.0,7.2,0.0
Emily Bergl,1,-0.15415690476190477,0.0,4.7,0.0
Charlize Theron,10,0.8498296303816021,2.1147152237604754,6.69,0.7694875639743056
Dave Goelz,1,-0.0698495,0.0,6.3,0.0
Elayn J. Taylor,1,3.176606666666667,0.0,7.0,0.0
French Stewart,1,-0.26884125,0.0,5.8,0.0
Kevin Clash,1,-0.5506520384615384,0.0,5.8,0.0
Annette Bening,3,2.3736677626984126,4.614619050453809,6.6000000000000005,0.9643650760992953
Shawn Hatosy,1,0.04321742857142857,0.0,6.4,0.0
Takehiro Murata,1,-0.0058413076923076925,0.0,6.1,0.0
Loren Dean,1,-0.8373050357142857,0.0,6.8,0.0
David Spade,5,0.4065026586521043,0.6946581929002145,5.92,0.8871302046486753
Alessandro Nivola,2,-0.9864826813186813,0.013496694770187258,6.05,0.0707106781186545
Hank Azaria,2,1.6039820893939394,3.5652490163229213,6.1,0.9899494936611661
Christian Campbell,1,3.6382844444444444,0.0,7.2,0.0
Miranda Richardson,1,-0.52027916,0.0,4.5,0.0
Jeremy Northam,1,-0.2176268,0.0,6.3,0.0
Ellen Burstyn,1,0.6422462222222223,0.0,8.3,0.0
Anna Faris,7,3.7283658511800333,4.480451601884619,5.8,0.6298147875897063
Piper Perabo,3,0.32498067046413504,1.1146234506616386,5.866666666666667,0.8621678104251709
Breckin Meyer,4,2.929519085,2.5590329875256983,5.7,0.8082903768654762
Ashton Kutcher,8,2.783511271348668,2.229574686689834,5.987500000000001,0.8559664546164009
Radha Mitchell,3,1.3549835876811596,0.3659726915096359,6.7,0.34641016151377524
Emily Perkins,1,-0.9994892,0.0,6.8,0.0
David Arquette,5,0.4896301176190477,1.5337557953207375,5.76,0.6985699678629191
Fred Willard,1,1.0789556,0.0,7.5,0.0
Jamie Bell,3,7.226201926870007,11.882283044521179,7.300000000000001,0.3999999999999999
Emilio Echevarría,1,9.4542335,0.0,8.1,0.0
Björk,1,2.129661875,0.0,8.0,0.0
Giovanni Ribisi,1,3.111465,0.0,7.0,0.0
Natalie Portman,8,4.749779980343661,8.08123424204229,6.8125,0.5792544469278714
Sanaa Lathan,2,1.1717620333333334,1.1106612950528927,6.4,1.1313708498984762
Jonathan Lipnicki,1,-0.20097528571428572,0.0,5.8,0.0
Mark Addy,1,-0.2835147590361446,0.0,3.7,0.0
Gerard Butler,14,1.1963534161345137,1.7486021017685163,6.457142857142857,0.8308608008142341
Joshua Jackson,2,2.7604511964285714,3.265365451165547,5.4,0.2828427124746186
Jet Li,7,1.6372924864068883,1.594245670810434,6.5,0.7438637868140467
Amanda Schull,1,-0.09013996551724138,0.0,6.7,0.0
Jeffrey Donovan,1,2.1824729333333335,0.0,4.0,0.0
Jean Reno,2,1.3776561714285713,2.7088749246008073,6.35,0.7778174593052027
John Malkovich,1,0.39440175,0.0,6.9,0.0
Colin Farrell,14,0.5394808403490393,1.8878613738842775,6.542857142857144,0.5996335877520869
Shane West,1,-0.69055890625,0.0,5.5,0.0
Mike White,1,3.72826,0.0,6.6,0.0
Kirk Cameron,2,33.001305125,46.591674343324456,5.5,1.4142135623730951
Lauren Ambrose,1,-0.8212553333333333,0.0,6.2,0.0
Jamie Foxx,6,0.7737765388468723,1.5576475245178203,6.866666666666667,1.0801234497346437
Brenda Blethyn,1,1.874133,0.0,6.9,0.0
Jung Suh,1,-0.975037,0.0,7.0,0.0
Jennifer Morrison,1,1.7553115714285714,0.0,4.3,0.0
Penélope Cruz,2,0.6780514583333334,0.571013062066523,6.25,1.3435028842544405
Tim Meadows,1,-0.42736616666666666,0.0,5.2,0.0
Joan Allen,2,0.73728675,0.8709253911645504,6.85,0.07071067811865513
Ricardo Darín,2,11.907875166666667,6.550566274531797,8.05,0.2121320343559635
Timothy Olyphant,2,2.1194837916666667,1.5561479835057204,6.65,0.4949747468305834
Lori Heuring,1,-0.7799985416666667,0.0,4.7,0.0
Michelle Rodriguez,1,0.666028,0.0,6.8,0.0
Frankie Muniz,4,2.645240191666667,1.6310855485794007,5.7,0.8831760866327848
Huey Lewis,1,-0.6847503809523809,0.0,6.1,0.0
Christine Cavanaugh,1,2.4430377,0.0,6.2,0.0
Takeshi Kitano,1,0.5250594,0.0,7.1,0.0
Minnie Driver,1,-0.7735764285714286,0.0,5.6,0.0
Chris Klein,3,-0.47099418222222217,0.18051725690817377,4.433333333333333,1.1590225767142472
Jim Cummings,2,1.4338538166666668,1.0910273674726243,6.800000000000001,0.5656854249492379
Garry Shandling,1,-0.7642387166666667,0.0,5.6,0.0
Heather Graham,1,-0.9865463333333333,0.0,5.1,0.0
Lara Jill Miller,1,2.3286382,0.0,6.1,0.0
Daniel Radcliffe,10,4.860804585147621,3.321496648475842,7.3,0.6782329983125267
Vin Diesel,15,2.4616455086670963,2.129798261906705,6.393333333333333,0.6307214312273872
Naomi Watts,10,1.059188115882976,1.755149032760364,6.890000000000001,0.7385421074281712
Daveigh Chase,2,10.061762654276315,10.815142734091213,7.949999999999999,0.9192388155425116
Chyler Leigh,1,3.4312656666666665,0.0,5.7,0.0
Josh Hartnett,6,1.2985260035099935,1.7518445126211042,6.7,0.9507891459203771
Audrey Tautou,3,5.945182703651355,9.067209197955217,7.533333333333334,0.8020806277010646
Haley Joel Osment,3,0.49419094317460316,0.9276308141302013,6.3,1.8248287590894658
Jay Chandrasekhar,4,2.028713367195767,3.195821274831983,6.300000000000001,0.5887840577551896
Janeane Garofalo,1,-0.9409588,0.0,6.6,0.0
Jack Black,13,1.7907344437411221,1.2675516638643876,6.3769230769230765,0.845728331236698
Gina Philips,1,4.9371303,0.0,6.2,0.0
Alexa PenaVega,3,1.7972025804511278,1.6350948924902662,5.366666666666667,0.1527525231651946
Angelina Jolie,9,1.4575854385019937,1.3000567719649396,6.4222222222222225,0.6685390373377194
Julia Stiles,2,4.921709363636364,5.953250270489304,6.050000000000001,0.21213203435596412
Method Man,1,0.564187,0.0,6.3,0.0
Steve Zahn,2,-0.029298215217391343,0.8802985650032837,5.949999999999999,0.9192388155425116
Kane Hodder,2,-0.1542159696969697,0.999496420871183,5.050000000000001,0.9192388155425116
Jason Mewes,1,0.5358255,0.0,6.8,0.0
Samuel Le Bihan,1,1.4397553103448275,0.0,7.0,0.0
Flex Alexander,1,-0.38405516666666667,0.0,6.3,0.0
John Cameron Mitchell,1,-0.3924821666666667,0.0,7.7,0.0
Alexsandra Wright,1,0.8363530625,0.0,6.4,0.0
Tom Green,1,0.024502,0.0,4.6,0.0
Hayden Christensen,7,2.052512411325946,2.8490988737263727,6.585714285714286,0.9154754164341268
Tadanobu Asano,2,-0.23432793650793649,1.0013742067008804,7.1,0.14142135623730964
Shannon Elizabeth,1,1.1300696363636364,0.0,5.4,0.0
Tom Wilkinson,1,25.33128294117647,0.0,7.4,0.0
Rachael Leigh Cook,1,-0.6188201282051282,0.0,5.5,0.0
Marisa Paredes,1,0.4626811111111111,0.0,7.4,0.0
Stephen Chow,2,3.760899125,0.6833806970273095,7.5,0.2828427124746193
Debi Derryberry,1,2.4330845333333335,0.0,6.0,0.0
Denise Richards,1,0.2649702068965517,0.0,4.8,0.0
Marla Sokoloff,1,-0.373194037037037,0.0,5.7,0.0
Ryan Gosling,9,4.685195097143754,5.720974637919161,7.222222222222222,0.6418289837989901
Judi Dench,6,5.3422637341991335,4.687461364156364,6.783333333333332,0.7652886165798276
Shah Rukh Khan,3,1.0079805492063492,1.3431890245888025,7.733333333333333,0.30550504633038916
Justin Chambers,1,-0.18665495,0.0,4.8,0.0
Mekhi Phifer,1,2.8521074,0.0,6.1,0.0
Liv Tyler,1,-0.24565633333333334,0.0,6.1,0.0
Melissa Sagemiller,1,-0.7471093529411764,0.0,3.9,0.0
Jennifer Westfeldt,1,9.013424,0.0,6.5,0.0
Brian Cox,2,0.8439545870535714,1.1218568070757784,6.6,0.7071067811865476
Dr. Dre,1,0.461333,0.0,4.8,0.0
Snoop Dogg,1,-0.4763216875,0.0,4.3,0.0
Monica Potter,1,-0.06235557142857143,0.0,5.5,0.0
Mariah Carey,1,-0.7603788181818182,0.0,2.3,0.0
Vivica A. Fox,1,0.7224192307692308,0.0,6.2,0.0
Shane Brolly,1,-0.7101893333333333,0.0,6.2,0.0
Toshio Furukawa,1,-0.7309872,0.0,7.2,0.0
Catherine Keener,1,17.711408,0.0,6.8,0.0
Andrew Lawrence,1,0.9330804347826087,0.0,6.6,0.0
Christopher Gorham,1,-0.319998,0.0,6.4,0.0
Greg Stebner,1,-0.4268391818181818,0.0,6.7,0.0
Eminem,1,4.923782390243902,0.0,7.1,0.0
Adrien Brody,6,0.600911298467433,1.3264135825225227,6.866666666666667,0.9437513796899406
Cillian Murphy,2,4.8750455624999995,6.844797265808033,7.199999999999999,0.5656854249492379
Franka Potente,1,2.567237066666667,0.0,7.9,0.0
Matthew Lillard,2,2.5625987835213033,0.39745453289878874,5.5,0.5656854249492386
Mandy Moore,6,2.579865474235614,4.179474769074148,6.283333333333334,0.9847165412780812
Joseph Gordon-Levitt,11,2.575437891085099,4.148816073453958,7.045454545454546,0.4083225106790864
Nia Vardalos,3,25.66247287995643,40.82294358069714,6.166666666666667,0.3785938897200179
Dwayne Johnson,22,2.2424323778694806,2.3442835953335766,6.136363636363635,0.5341173890460648
Jason Statham,17,1.0406449151747355,1.2131737977313852,6.170588235294117,0.7489698808049235
Kate Bosworth,3,0.3400567745454546,0.6354116868823599,5.366666666666667,0.4932882862316248
Julianna Margulies,1,2.4174942,0.0,5.5,0.0
Ryan Reynolds,12,4.037579638701535,3.6982046855928514,6.608333333333333,0.7440165361472862
Salma Hayek,1,3.6915395,0.0,7.4,0.0
Steve Oedekerk,1,0.6994625,0.0,6.2,0.0
Aaliyah,1,0.29940314285714287,0.0,5.3,0.0
Rebecca Romijn,1,-0.5188882857142857,0.0,6.2,0.0
Jordan Ladd,1,19.368929333333334,0.0,5.6,0.0
DJ Qualls,1,1.3974913846153847,0.0,5.9,0.0
Colin Hanks,1,1.4069449444444444,0.0,6.2,0.0
Britney Spears,1,4.095085833333333,0.0,3.6,0.0
Andy Lau,1,0.3745535440691396,0.0,8.0,0.0
Shad Moss,1,1.075826,0.0,5.3,0.0
Kang-ho Song,5,5.136217068546366,9.412858280415783,7.74,0.6107372593840988
Parry Shen,1,14.236904,0.0,7.0,0.0
Dana Carvey,1,1.7131875625,0.0,3.3,0.0
Nick Cannon,1,1.87942425,0.0,5.9,0.0
Eddie Griffin,1,0.66417892,0.0,5.9,0.0
Alexis Bledel,1,0.289641,0.0,6.6,0.0
Angela Bettis,1,-0.471302,0.0,6.6,0.0
Miguel A. Núñez Jr.,1,-0.11521801282051282,0.0,4.6,0.0
Chiwetel Ejiofor,5,1.5994993616849817,3.860028479378148,6.880000000000001,0.8378544026261363
Kieran Culkin,1,-0.23120022222222222,0.0,6.9,0.0
Bruce Greenwood,1,-0.934449625,0.0,6.2,0.0
Megumi Okina,1,0.04510742857142857,0.0,6.7,0.0
Keisha Castle-Hughes,1,10.732278857142857,0.0,7.5,0.0
Everlyn Sampi,1,1.7029018333333332,0.0,7.4,0.0
Jeremy Renner,6,1.9538545629365078,1.4649927835294279,6.550000000000001,0.6655824516917496
Charlie Hunnam,3,-0.3810502425396825,0.24304336782707361,6.8,0.26457513110645897
Barry Watson,2,1.201383475,1.6380262582921408,4.85,0.9192388155425116
Katie Holmes,4,2.3292531466666664,5.101679765920789,5.65,0.9469248474227859
Casey Affleck,5,4.967332372063492,8.386494204988235,6.640000000000001,0.7266360849833982
Blayne Weaver,1,4.75609905,0.0,5.8,0.0
Mars Callahan,1,-0.85907225,0.0,6.9,0.0
Anna Paquin,1,2.206484528301887,0.0,5.4,0.0
Tim Curry,1,1.42778948,0.0,5.6,0.0
Morris Chestnut,2,1.5145639884615385,1.4638254632511982,4.65,0.07071067811865513
Michael Reilly Burke,1,-0.9427366666666667,0.0,5.8,0.0
America Ferrera,2,1.117639388888889,0.6716910237811388,6.550000000000001,0.4949747468305834
Steve Irwin,1,1.756879,0.0,5.4,0.0
Kate Beckinsale,8,1.5916059493073347,2.248935164153895,6.3875,0.5743008171432709
Choi Min-sik,1,4.063311333333333,0.0,8.4,0.0
Michael Pitt,2,0.045688833333333345,0.7982596806470448,7.300000000000001,0.14142135623730964
Albert Brooks,2,4.338023883776596,6.598335333381129,6.9,1.6970562748477138
Eric Bana,5,0.8707197871324297,1.0700527805139761,6.540000000000001,0.7569676347110226
Evan Rachel Wood,4,1.0316777527777776,2.2611283181571524,6.949999999999999,0.3109126351029605
Eliza Dushku,1,1.2738551587301588,0.0,6.1,0.0
Jeremy Sumpter,1,0.21975011,0.0,6.8,0.0
Tommy Wiseau,1,-0.1686365,0.0,3.7,0.0
Jessica Biel,1,10.301463684210526,0.0,6.2,0.0
Shia LaBeouf,10,2.1418544562431974,1.9534790127714838,6.610000000000001,0.45325979795746774
Sid Haig,3,0.809426857142857,1.5613658095740657,5.466666666666666,1.7387735140993301
Kate Hudson,6,1.5127070141271892,1.045046307159347,5.983333333333333,0.4070217029430578
Amanda Bynes,3,0.9048260003030303,1.02283213520105,6.1000000000000005,0.26457513110645914
Will Ferrell,20,1.2105494772468723,1.5468928450532753,6.244999999999999,0.8204459634536382
Blanchard Ryan,1,108.366974,0.0,5.7,0.0
A.J. Cook,1,2.497735730769231,0.0,6.2,0.0
Elias McConnell,1,2.3373406666666665,0.0,7.2,0.0
Chaney Kley,1,3.3171396363636365,0.0,5.0,0.0
Daryl Sabara,1,4.186886263157895,0.0,4.3,0.0
Derek Richardson,1,1.0667113157894736,0.0,3.4,0.0
Jonathan Breck,1,2.711921529411765,0.0,5.6,0.0
Jessica Alba,3,2.8201249691358026,0.8899433468315009,4.766666666666667,1.0969655114602892
Jonathan Cherry,1,0.15151508333333333,0.0,2.1,0.0
Jennifer Connelly,2,0.6472787106060606,0.8927797133194139,6.55,1.3435028842544405
Peter Dinklage,1,16.402674,0.0,7.6,0.0
Adam Brody,2,0.30653405,0.6359337259436749,6.2,0.2828427124746193
Halle Berry,6,1.1733224434047405,1.854050922004009,5.783333333333332,1.307542223664944
Hilary Duff,4,1.4806831078173375,1.231161154813151,5.7,0.23094010767585052
Brittany Murphy,2,0.4302265357142857,1.132276744598905,5.75,0.636396103067893
Jamie Kennedy,2,0.5111164904761905,1.127199546184053,3.7,2.1213203435596424
Anthony Anderson,1,0.48215185,0.0,4.4,0.0
Michèle Caucheteux,1,0.5554484210526316,0.0,7.8,0.0
Paul Rudd,8,1.6753635153460351,1.8024678917139152,6.699999999999999,0.40355562548072943
Wes Ramsey,1,0.01768,0.0,7.0,0.0
Clive Owen,7,-0.029481917223434833,0.93010426821855,6.557142857142857,0.1812653934349933
Romola Garai,1,-0.176707375,0.0,6.9,0.0
Jason Lee,4,2.869556095833333,2.5600325395625836,5.075,0.45734742446707466
Zooey Deschanel,2,3.169360133333333,5.568276020103087,7.25,0.636396103067893
Kelly Clarkson,2,-0.4340716416666667,0.21946912752402511,3.55,2.0506096654409878
Philip Seymour Hoffman,7,0.8319214766780044,2.4260418060693545,7.242857142857142,0.25071326821120354
Joe Nicolo,1,-0.9540902,0.0,6.3,0.0
Anne Reid,1,0.2158348,0.0,6.8,0.0
Jodi Carlisle,1,1.21001984,0.0,5.6,0.0
Joseph Fiennes,2,0.6631671916666667,0.9551754788717657,6.449999999999999,0.21213203435596412
Corbin Allred,1,0.6800897435897436,0.0,6.7,0.0
Samy Naceri,1,49.38246769230769,0.0,5.8,0.0
Liam Aiken,1,1.5272564444444445,0.0,5.1,0.0
Emile Hirsch,4,0.9826923658333333,1.32695765118895,6.425000000000001,1.340087061848346
Scott Mechlowicz,2,-0.33155059,0.3334103367024607,6.949999999999999,0.4949747468305834
Lindsay Lohan,6,1.6672704642810459,2.5614595354048357,4.883333333333334,1.2335585379975555
Hugh Jackman,13,1.8312689142070748,2.217636144237864,7.053846153846153,0.66785151121012
